,,NormQuant,NormQuant,NormQuant,NormSEM
,,size,mean,std,mean
Target Name,Sample Name,,,,
GAPDH,ipsc,4.0,1.0,0.13329505928402505,0.06664752964201254
GAPDH,4w,4.0,1.0,0.07414949944862029,0.03707474972431014
P2X3,ipsc,4.0,0.26960331385027464,0.4447484420465484,0.2223742210232742
P2X3,4w,4.0,0.08413126336339129,0.008045707420585801,0.004022853710292902
