,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers,Group
47,GAPDH,AJG001C4-,1.13986562150056,1.1388297872340427,0.0632902322348121,0.0365406326178427,False,DA4W
48,GAPDH,AJG001C4-,1.2015957446808512,1.1388297872340427,0.0632902322348121,0.0365406326178427,False,DA4W
49,GAPDH,AJC001-5-,1.1486599962995119,1.1537552838701413,0.006475650987908416,0.00373871884104699,False,DA4W
50,GAPDH,AJC001-5-,1.15156345625596,1.1537552838701413,0.006475650987908416,0.00373871884104699,False,DA4W
51,GAPDH,AJC001-5-,1.161042399054952,1.1537552838701413,0.006475650987908416,0.00373871884104699,False,DA4W
52,GAPDH,NCRM1-,0.8680201026348243,1.0354448172065824,0.15914293839031388,0.09188121831927575,False,DA6W
53,GAPDH,NCRM1-,1.0535584050495275,1.0354448172065824,0.15914293839031388,0.09188121831927575,False,DA6W
54,GAPDH,NCRM1-,1.1847559439353956,1.0354448172065824,0.15914293839031388,0.09188121831927575,False,DA6W
55,GAPDH,522-266-2-,1.0390318731890233,1.213031727093428,0.16011510705520832,0.09244250015965028,False,DA6W
56,GAPDH,522-266-2-,1.2459032360174338,1.213031727093428,0.16011510705520832,0.09244250015965028,False,DA6W
57,GAPDH,522-266-2-,1.354160072073827,1.213031727093428,0.16011510705520832,0.09244250015965028,False,DA6W
58,GAPDH,AiW001-2-,0.9633122053267557,0.9757704436881381,0.015479534400342896,0.008937113352968044,False,DA6W
59,GAPDH,AiW001-2-,0.993099572235926,0.9757704436881381,0.015479534400342896,0.008937113352968044,False,DA6W
60,GAPDH,AiW001-2-,0.970899553501733,0.9757704436881381,0.015479534400342896,0.008937113352968044,False,DA6W
61,GAPDH,AiW002-2-,0.9297176212117948,0.940271824584832,0.08751846781925283,0.05052881095450923,False,DA6W
62,GAPDH,AiW002-2-,1.0325887953130721,0.940271824584832,0.08751846781925283,0.05052881095450923,False,DA6W
63,GAPDH,AiW002-2-,0.8585090572296292,0.940271824584832,0.08751846781925283,0.05052881095450923,False,DA6W
64,GAPDH,AJG001C4-,1.0587544722719142,1.1598557692307694,0.1019788441029628,0.058877513094492455,False,DA6W
65,GAPDH,AJG001C4-,1.158122763864043,1.1598557692307694,0.1019788441029628,0.058877513094492455,False,DA6W
66,GAPDH,AJG001C4-,1.2626900715563507,1.1598557692307694,0.1019788441029628,0.058877513094492455,False,DA6W
67,GAPDH,AJC001-5-,1.1264259422626473,1.1511574848659996,0.048719756260751035,0.028128364391997566,False,DA6W
68,GAPDH,AJC001-5-,1.1197639400115595,1.1511574848659996,0.048719756260751035,0.028128364391997566,False,DA6W
69,GAPDH,AJC001-5-,1.2072825723237917,1.1511574848659996,0.048719756260751035,0.028128364391997566,False,DA6W
70,ACTB,NCRM1-,0.7530369660817694,0.7778116427918317,0.03111341036353505,0.017963335848794254,False,IPSC
71,ACTB,NCRM1-,0.7676666521530892,0.7778116427918317,0.03111341036353505,0.017963335848794254,False,IPSC
72,ACTB,NCRM1-,0.8127313101406365,0.7778116427918317,0.03111341036353505,0.017963335848794254,False,IPSC
73,ACTB,522-266-2-,0.8770335426133408,0.8761316729681918,0.0027162609803255827,0.001568234008180252,False,IPSC
74,ACTB,522-266-2-,0.8782822851989317,0.8761316729681918,0.0027162609803255827,0.001568234008180252,False,IPSC
75,ACTB,522-266-2-,0.873079191092303,0.8761316729681918,0.0027162609803255827,0.001568234008180252,False,IPSC
76,ACTB,AiW001-2-,0.8504405286343613,0.845704845814978,0.0060592707944840665,0.0034983216242882136,False,IPSC
77,ACTB,AiW001-2-,0.8477973568281938,0.845704845814978,0.0060592707944840665,0.0034983216242882136,False,IPSC
78,ACTB,AiW001-2-,0.8388766519823789,0.845704845814978,0.0060592707944840665,0.0034983216242882136,False,IPSC
79,ACTB,AiW002-2-,0.9486444920237629,0.9451464069237961,0.007679283033634388,0.0044336361266521405,False,IPSC
80,ACTB,AiW002-2-,0.9363408823618107,0.9451464069237961,0.007679283033634388,0.0044336361266521405,False,IPSC
81,ACTB,AiW002-2-,0.9504538463858146,0.9451464069237961,0.007679283033634388,0.0044336361266521405,False,IPSC
82,ACTB,AJC001-5-,0.7944854119910226,0.7848669445335043,0.034170825054296895,0.01972853504352992,False,IPSC
83,ACTB,AJC001-5-,0.8131977032265585,0.7848669445335043,0.034170825054296895,0.01972853504352992,False,IPSC
84,ACTB,AJC001-5-,0.7469177183829314,0.7848669445335043,0.034170825054296895,0.01972853504352992,False,IPSC
85,ACTB,AJG001C4-,0.798799879987999,0.7899989998999901,0.01391432067072853,0.008033436784835892,False,IPSC
86,ACTB,AJG001C4-,0.7972397239723973,0.7899989998999901,0.01391432067072853,0.008033436784835892,False,IPSC
87,ACTB,AJG001C4-,0.773957395739574,0.7899989998999901,0.01391432067072853,0.008033436784835892,False,IPSC
88,ACTB,NCRM1-,0.9363638902074665,0.9050624075056543,0.039289136132969936,0.022683593322598047,False,NPC
89,ACTB,NCRM1-,0.8609722726384272,0.9050624075056543,0.039289136132969936,0.022683593322598047,False,NPC
90,ACTB,NCRM1-,0.9178510596710692,0.9050624075056543,0.039289136132969936,0.022683593322598047,False,NPC
91,ACTB,522-266-2-,0.862016598975808,0.8902466301724646,0.05844088139418829,0.03374085860461361,False,NPC
92,ACTB,522-266-2-,0.9574430513861911,0.8902466301724646,0.05844088139418829,0.03374085860461361,False,NPC
93,ACTB,522-266-2-,0.8512802401553947,0.8902466301724646,0.05844088139418829,0.03374085860461361,False,NPC
94,ACTB,AiW001-2-,1.2330899308224443,1.2426018447348193,0.008775943897562422,0.005066793571650718,False,NPC
95,ACTB,AiW001-2-,1.2503843197540354,1.2426018447348193,0.008775943897562422,0.005066793571650718,False,NPC
96,ACTB,AiW001-2-,1.2443312836279783,1.2426018447348193,0.008775943897562422,0.005066793571650718,False,NPC
97,ACTB,AiW002-2-,1.1028000198935695,1.0988876179108438,0.016077011632288002,0.009282066993666222,False,NPC
98,ACTB,AiW002-2-,1.1126473367483962,1.0988876179108438,0.016077011632288002,0.009282066993666222,False,NPC
99,ACTB,AiW002-2-,1.0812154970905654,1.0988876179108438,0.016077011632288002,0.009282066993666222,False,NPC
100,ACTB,AJC001-5-,0.9212657468506297,0.9493351329734052,0.052828216278737815,0.03050038488933705,False,NPC
101,ACTB,AJC001-5-,1.0102729454109176,0.9493351329734052,0.052828216278737815,0.03050038488933705,False,NPC
102,ACTB,AJC001-5-,0.9164667066586683,0.9493351329734052,0.052828216278737815,0.03050038488933705,False,NPC
103,ACTB,AJG001C4-,1.092421656841452,1.08474247595408,0.020097464095296023,0.011603276305447998,False,NPC
104,ACTB,AJG001C4-,1.0998681352776916,1.08474247595408,0.020097464095296023,0.011603276305447998,False,NPC
105,ACTB,AJG001C4-,1.0619376357430965,1.08474247595408,0.020097464095296023,0.011603276305447998,False,NPC
106,ACTB,NCRM1-,0.8511488511488512,0.9288211788211789,0.08322163641520144,0.04804803418671772,False,DA4W
107,ACTB,NCRM1-,0.9186563436563436,0.9288211788211789,0.08322163641520144,0.04804803418671772,False,DA4W
108,ACTB,NCRM1-,1.0166583416583417,0.9288211788211789,0.08322163641520144,0.04804803418671772,False,DA4W
109,ACTB,522-266-2-,0.7564399618372631,0.7758211803189314,0.02224417535950815,0.012842680631713272,False,DA4W
110,ACTB,522-266-2-,0.8001090363908954,0.7758211803189314,0.02224417535950815,0.012842680631713272,False,DA4W
111,ACTB,522-266-2-,0.7709145427286357,0.7758211803189314,0.02224417535950815,0.012842680631713272,False,DA4W
112,ACTB,AiW001-2-,0.933567046450482,0.9204791118901549,0.04345571602758874,0.025089169346356296,False,DA4W
113,ACTB,AiW001-2-,0.9558866491381829,0.9204791118901549,0.04345571602758874,0.025089169346356296,False,DA4W
114,ACTB,AiW001-2-,0.8719836400817997,0.9204791118901549,0.04345571602758874,0.025089169346356296,False,DA4W
115,ACTB,AiW002-2-,1.0819774588029416,1.0571446428199411,0.033166813201755345,0.019148868530195484,False,DA4W
116,ACTB,AiW002-2-,1.0699777087977334,1.0571446428199411,0.033166813201755345,0.019148868530195484,False,DA4W
117,ACTB,AiW002-2-,1.019478760859149,1.0571446428199411,0.033166813201755345,0.019148868530195484,False,DA4W
118,ACTB,AJG001C4-,0.8301231802911535,0.8611702127659576,0.041827697058458374,0.024149232156283063,False,DA4W
119,ACTB,AJG001C4-,0.8446528555431132,0.8611702127659576,0.041827697058458374,0.024149232156283063,False,DA4W
120,ACTB,AJG001C4-,0.9087346024636058,0.8611702127659576,0.041827697058458374,0.024149232156283063,False,DA4W
121,ACTB,AJC001-5-,0.8627545864704459,0.8462447161298586,0.036951295402200615,0.021333840347365907,False,DA4W
122,ACTB,AJC001-5-,0.8039168244118359,0.8462447161298586,0.036951295402200615,0.021333840347365907,False,DA4W
123,ACTB,AJC001-5-,0.8720627375072942,0.8462447161298586,0.036951295402200615,0.021333840347365907,False,DA4W
124,ACTB,NCRM1-,0.8902178669460173,0.9645551827934176,0.08088647148958991,0.04669982608831373,False,DA6W
125,ACTB,NCRM1-,0.9527535040377654,0.9645551827934176,0.08088647148958991,0.04669982608831373,False,DA6W
126,ACTB,NCRM1-,1.0506941773964702,0.9645551827934176,0.08088647148958991,0.04669982608831373,False,DA6W
127,ACTB,522-266-2-,0.7439918186466677,0.7869682729065719,0.038913456075566705,0.022466694340327116,False,DA6W
128,ACTB,522-266-2-,0.7970975675083396,0.7869682729065719,0.038913456075566705,0.022466694340327116,False,DA6W
129,ACTB,522-266-2-,0.819815432564708,0.7869682729065719,0.038913456075566705,0.022466694340327116,False,DA6W
130,ACTB,AiW001-2-,1.0597932994036283,1.0242295563118617,0.03267523798857723,0.01886505744854015,False,DA6W
131,ACTB,AiW001-2-,1.0173603522028287,1.0242295563118617,0.03267523798857723,0.01886505744854015,False,DA6W
132,ACTB,AiW001-2-,0.9955350173291286,1.0242295563118617,0.03267523798857723,0.01886505744854015,False,DA6W
133,ACTB,AiW002-2-,0.9961444848902578,1.0597281754151677,0.09042517503064221,0.05220699914546031,False,DA6W
134,ACTB,AiW002-2-,1.019794516122084,1.0597281754151677,0.09042517503064221,0.05220699914546031,False,DA6W
135,ACTB,AiW002-2-,1.1632455252331617,1.0597281754151677,0.09042517503064221,0.05220699914546031,False,DA6W
136,ACTB,AJG001C4-,0.7985521019677997,0.8401442307692308,0.04859495198667239,0.028056308610762245,False,DA6W
137,ACTB,AJG001C4-,0.8283206618962433,0.8401442307692308,0.04859495198667239,0.028056308610762245,False,DA6W
138,ACTB,AJG001C4-,0.8935599284436493,0.8401442307692308,0.04859495198667239,0.028056308610762245,False,DA6W
139,ACTB,AJC001-5-,0.8533751102728684,0.8488425151340007,0.029420704978769443,0.0169860519392411,False,DA6W
140,ACTB,AJC001-5-,0.8174185501779577,0.8488425151340007,0.029420704978769443,0.0169860519392411,False,DA6W
141,ACTB,AJC001-5-,0.8757338849511758,0.8488425151340007,0.029420704978769443,0.0169860519392411,False,DA6W
142,KCNJ6,NCRM1-,0.3394870901728566,0.3756694387599599,0.038595046467683435,0.02228286046750315,False,IPSC
143,KCNJ6,NCRM1-,0.4162929420472852,0.3756694387599599,0.038595046467683435,0.02228286046750315,False,IPSC
144,KCNJ6,NCRM1-,0.37122828405973785,0.3756694387599599,0.038595046467683435,0.02228286046750315,False,IPSC
145,KCNJ6,522-266-2-,0.714697006486524,0.7269069339900794,0.04800686407284666,0.027716775895407796,False,IPSC
146,KCNJ6,522-266-2-,0.7798397447015158,0.7269069339900794,0.04800686407284666,0.027716775895407796,False,IPSC
147,KCNJ6,522-266-2-,0.6861840507821985,0.7269069339900794,0.04800686407284666,0.027716775895407796,False,IPSC
148,KCNJ6,AiW001-2-,0.13248898678414098,0.13505873715124816,0.019729441829708764,0.011390798551343418,False,IPSC
149,KCNJ6,AiW001-2-,0.11674008810572688,0.13505873715124816,0.019729441829708764,0.011390798551343418,False,IPSC
150,KCNJ6,AiW001-2-,0.15594713656387665,0.13505873715124816,0.019729441829708764,0.011390798551343418,False,IPSC
151,KCNJ6,AiW002-2-,0.7054672657639999,0.6639124272488769,0.036217079938218585,0.020909940851592698,False,IPSC
152,KCNJ6,AiW002-2-,0.6472060553059318,0.6639124272488769,0.036217079938218585,0.020909940851592698,False,IPSC
153,KCNJ6,AiW002-2-,0.6390639606766987,0.6639124272488769,0.036217079938218585,0.020909940851592698,False,IPSC
154,KCNJ6,AJC001-5-,0.4543414264478708,0.43545425398583454,0.01752655429145832,0.010118960838140052,False,IPSC
155,KCNJ6,AJC001-5-,0.4323063919088285,0.43545425398583454,0.01752655429145832,0.010118960838140052,False,IPSC
156,KCNJ6,AJC001-5-,0.41971494360080436,0.43545425398583454,0.01752655429145832,0.010118960838140052,False,IPSC
157,KCNJ6,AJG001C4-,0.31851185118511854,0.2925892589258926,0.052235008106914546,0.0301578959916494,False,IPSC
158,KCNJ6,AJG001C4-,0.3267926792679268,0.2925892589258926,0.052235008106914546,0.0301578959916494,False,IPSC
159,KCNJ6,AJG001C4-,0.23246324632463244,0.2925892589258926,0.052235008106914546,0.0301578959916494,False,IPSC
160,KCNJ6,NCRM1-,0.6504621226928768,0.6955016334850473,0.055809310215202156,0.032221520276034296,False,NPC
161,KCNJ6,NCRM1-,0.7579370619607405,0.6955016334850473,0.055809310215202156,0.032221520276034296,False,NPC
162,KCNJ6,NCRM1-,0.6781057158015247,0.6955016334850473,0.055809310215202156,0.032221520276034296,False,NPC
163,KCNJ6,522-266-2-,0.03609394313967862,0.03312731767614339,0.00933116849945074,0.005387352645011641,False,NPC
164,KCNJ6,522-266-2-,0.02267349461416211,0.03312731767614339,0.00933116849945074,0.005387352645011641,False,NPC
165,KCNJ6,522-266-2-,0.04061451527458944,0.03312731767614339,0.00933116849945074,0.005387352645011641,False,NPC
166,KCNJ6,AiW001-2-,1.2133935434281322,1.3079041762746604,0.1339415109353754,0.07733116739420419,False,NPC
167,KCNJ6,AiW001-2-,1.2491352805534202,1.3079041762746604,0.1339415109353754,0.07733116739420419,False,NPC
168,KCNJ6,AiW001-2-,1.4611837048424288,1.3079041762746604,0.1339415109353754,0.07733116739420419,False,NPC
169,KCNJ6,AiW002-2-,0.7988262794051824,0.8541967142454535,0.0538797535582105,0.03110749022070353,False,NPC
170,KCNJ6,AiW002-2-,0.8573133734520316,0.8541967142454535,0.0538797535582105,0.03110749022070353,False,NPC
171,KCNJ6,AiW002-2-,0.9064504898791466,0.8541967142454535,0.0538797535582105,0.03110749022070353,False,NPC
172,KCNJ6,AJC001-5-,0.17006598680263946,0.179626574685063,0.01352071304758321,0.009560587882423519,False,NPC
173,KCNJ6,AJC001-5-,0.1891871625674865,0.179626574685063,0.01352071304758321,0.009560587882423519,False,NPC
174,KCNJ6,AJG001C4-,0.1236813527769159,0.11460595718274898,0.009848016119841206,0.005685754757774095,False,NPC
175,KCNJ6,AJG001C4-,0.10413434688178716,0.11460595718274898,0.009848016119841206,0.005685754757774095,False,NPC
176,KCNJ6,AJG001C4-,0.1160021718895439,0.11460595718274898,0.009848016119841206,0.005685754757774095,False,NPC
177,KCNJ6,NCRM1-,1.8034465534465536,1.8332667332667334,0.12314300198519292,0.07109664534496975,False,DA4W
178,KCNJ6,NCRM1-,1.9685814185814188,1.8332667332667334,0.12314300198519292,0.07109664534496975,False,DA4W
179,KCNJ6,NCRM1-,1.7277722277722278,1.8332667332667334,0.12314300198519292,0.07109664534496975,False,DA4W
180,KCNJ6,522-266-2-,3.5598473490527467,3.499032302030803,0.14724960138990484,0.08501459700052666,False,DA4W
181,KCNJ6,522-266-2-,3.3311162600517923,3.499032302030803,0.14724960138990484,0.08501459700052666,False,DA4W
182,KCNJ6,522-266-2-,3.6061332969878697,3.499032302030803,0.14724960138990484,0.08501459700052666,False,DA4W
183,KCNJ6,AiW001-2-,3.5457785568215026,3.1063199922095635,0.4026481815421113,0.23246903600205127,False,DA4W
184,KCNJ6,AiW001-2-,3.0180543382997373,3.1063199922095635,0.4026481815421113,0.23246903600205127,False,DA4W
185,KCNJ6,AiW001-2-,2.7551270815074496,3.1063199922095635,0.4026481815421113,0.23246903600205127,False,DA4W
186,KCNJ6,AiW002-2-,2.9009395637590885,3.126434865940293,0.2088345525046272,0.12057068510464156,False,DA4W
187,KCNJ6,AiW002-2-,3.1651840586654445,3.126434865940293,0.2088345525046272,0.12057068510464156,False,DA4W
188,KCNJ6,AiW002-2-,3.313180975396346,3.126434865940293,0.2088345525046272,0.12057068510464156,False,DA4W
189,KCNJ6,AJG001C4-,4.5016797312430015,4.694540873460247,0.683256840420719,0.3944785207425553,False,DA4W
190,KCNJ6,AJG001C4-,5.453499440089586,4.694540873460247,0.683256840420719,0.3944785207425553,False,DA4W
191,KCNJ6,AJG001C4-,4.128443449048153,4.694540873460247,0.683256840420719,0.3944785207425553,False,DA4W
192,KCNJ6,AJC001-5-,5.679338466574629,5.891575696332247,0.5667478632722842,0.3272120314228985,False,DA4W
193,KCNJ6,AJC001-5-,6.533809652581091,5.891575696332247,0.5667478632722842,0.3272120314228985,False,DA4W
194,KCNJ6,AJC001-5-,5.461578969841022,5.891575696332247,0.5667478632722842,0.3272120314228985,False,DA4W
195,KCNJ6,NCRM1-,1.8118626761964123,1.9468791852863567,0.1360219401955377,0.07853230378758888,False,DA6W
196,KCNJ6,NCRM1-,1.944890138305067,1.9468791852863567,0.1360219401955377,0.07853230378758888,False,DA6W
197,KCNJ6,NCRM1-,2.0838847413575907,1.9468791852863567,0.1360219401955377,0.07853230378758888,False,DA6W
198,KCNJ6,522-266-2-,3.6710901166329832,3.9588740899461876,0.2787624966662427,0.16094360249022738,False,DA6W
199,KCNJ6,522-266-2-,3.9778908665903723,3.9588740899461876,0.2787624966662427,0.16094360249022738,False,DA6W
200,KCNJ6,522-266-2-,4.227641286615208,3.9588740899461876,0.2787624966662427,0.16094360249022738,False,DA6W
201,KCNJ6,AiW001-2-,2.9247822150060885,2.7495238392606236,0.23666081954590668,0.13663618787146667,False,DA6W
202,KCNJ6,AiW001-2-,2.480313485496612,2.7495238392606236,0.23666081954590668,0.13663618787146667,False,DA6W
203,KCNJ6,AiW001-2-,2.8434758172791708,2.7495238392606236,0.23666081954590668,0.13663618787146667,False,DA6W
204,KCNJ6,AiW002-2-,3.0191914187864817,3.2012406573760956,0.3362364729618531,0.19412621817589623,False,DA6W
205,KCNJ6,AiW002-2-,2.995282917267969,3.2012406573760956,0.3362364729618531,0.19412621817589623,False,DA6W
206,KCNJ6,AiW002-2-,3.5892476360738366,3.2012406573760956,0.3362364729618531,0.19412621817589623,False,DA6W
207,KCNJ6,AJG001C4-,4.2013919946332745,4.436465787119857,0.31727396602169605,0.1831782096894864,False,DA6W
208,KCNJ6,AJG001C4-,4.797350178890877,4.436465787119857,0.31727396602169605,0.1831782096894864,False,DA6W
209,KCNJ6,AJG001C4-,4.310655187835422,4.436465787119857,0.31727396602169605,0.1831782096894864,False,DA6W
210,KCNJ6,AJC001-5-,5.614425212180209,5.995011103337085,0.46091595241528,0.26610994920075465,False,DA6W
211,KCNJ6,AJC001-5-,5.863109542785874,5.995011103337085,0.46091595241528,0.26610994920075465,False,DA6W
212,KCNJ6,AJC001-5-,6.507498555045174,5.995011103337085,0.46091595241528,0.26610994920075465,False,DA6W
213,SYP,NCRM1-,0.20337876083075715,0.20111464274829097,0.007321060497926149,0.004226816249231198,False,IPSC
214,SYP,NCRM1-,0.19292898506552875,0.20111464274829097,0.007321060497926149,0.004226816249231198,False,IPSC
215,SYP,NCRM1-,0.20703618234858706,0.20111464274829097,0.007321060497926149,0.004226816249231198,False,IPSC
216,SYP,522-266-2-,0.18689514031010443,0.18509140101980648,0.01320451934147157,0.007623632796318231,False,IPSC
217,SYP,522-266-2-,0.17107773422595307,0.18509140101980648,0.01320451934147157,0.007623632796318231,False,IPSC
218,SYP,522-266-2-,0.1973013285233619,0.18509140101980648,0.01320451934147157,0.007623632796318231,False,IPSC
219,SYP,AiW001-2-,0.10495594713656387,0.09794419970631424,0.006737292232495353,0.003889777484040367,False,IPSC
220,SYP,AiW001-2-,0.0973568281938326,0.09794419970631424,0.006737292232495353,0.003889777484040367,False,IPSC
221,SYP,AiW001-2-,0.09151982378854626,0.09794419970631424,0.006737292232495353,0.003889777484040367,False,IPSC
222,SYP,AiW002-2-,0.23340671270468327,0.2377491631736076,0.004858377581652267,0.0028049856045917793,False,IPSC
223,SYP,AiW002-2-,0.2368444859925817,0.2377491631736076,0.004858377581652267,0.0028049856045917793,False,IPSC
224,SYP,AiW002-2-,0.24299629082355786,0.2377491631736076,0.004858377581652267,0.0028049856045917793,False,IPSC
225,SYP,AJC001-5-,0.10422921099419975,0.11099128508554605,0.008857580186294019,0.005113926304925548,False,IPSC
226,SYP,AJC001-5-,0.10772683552420645,0.11099128508554605,0.008857580186294019,0.005113926304925548,False,IPSC
227,SYP,AJC001-5-,0.12101780873823194,0.11099128508554605,0.008857580186294019,0.005113926304925548,False,IPSC
228,SYP,AJG001C4-,0.13165316531653165,0.14337433743374337,0.010473640166183618,0.006046958969341389,False,IPSC
229,SYP,AJG001C4-,0.14665466546654665,0.14337433743374337,0.010473640166183618,0.006046958969341389,False,IPSC
230,SYP,AJG001C4-,0.15181518151815182,0.14337433743374337,0.010473640166183618,0.006046958969341389,False,IPSC
231,SYP,NCRM1-,1.3578030324183954,1.4060815904839021,0.043323793773686836,0.025013003997553927,False,NPC
232,SYP,NCRM1-,1.4188702426493172,1.4060815904839021,0.043323793773686836,0.025013003997553927,False,NPC
233,SYP,NCRM1-,1.4415714963839945,1.4060815904839021,0.043323793773686836,0.025013003997553927,False,NPC
234,SYP,522-266-2-,0.14868444287480134,0.14100888810406734,0.011278745848574627,0.006511786951795935,False,NPC
235,SYP,522-266-2-,0.12805933250927073,0.14100888810406734,0.011278745848574627,0.006511786951795935,False,NPC
236,SYP,522-266-2-,0.14628288892812996,0.14100888810406734,0.011278745848574627,0.006511786951795935,False,NPC
237,SYP,AiW001-2-,0.23539584934665642,0.2273571611580835,0.007261719803270884,0.004192555883198081,False,NPC
238,SYP,AiW001-2-,0.221272098385857,0.2273571611580835,0.007261719803270884,0.004192555883198081,False,NPC
239,SYP,AiW001-2-,0.2254035357417371,0.2273571611580835,0.007261719803270884,0.004192555883198081,False,NPC
