,,NormQuant,NormQuant,NormQuant,NormSEM
,,size,mean,std,mean
Target Name,Sample Name,,,,
B2M,B4bisNST,2.0,1.0,0.0403736079326456,0.02854845195014071
B2M,B4bisGP,2.0,1.0,0.015685964789894313,0.011091652072387659
B2M,B4bisSN,2.0,1.0,0.0032235411711534394,0.002279387821556677
B2M,B6NST,2.0,1.0,0.057368544212380815,0.0405656866393747
B2M,R6 NST,2.0,1.0,0.08927876082140437,0.06312961719274689
B2M,R6 GP,2.0,1.0,0.11087724362121894,0.07840205084383678
B2M,R6 SN,2.0,1.0,0.03429227842805764,0.024248302618816716
B2M,V3 NST,2.0,1.0,0.08279012463043296,0.058541458541458584
B2M,V3 GP,2.0,1.0,0.021592286051615405,0.015268051888416956
B2M,V3 SN,2.0,1.0,0.15708826454222083,0.11107817710263067
B2M,V4 NST,2.0,1.0,0.0,0.0
B2M,V4 GP,2.0,1.0,0.03571982709086698,0.02525773195876296
B2M,V4 SN,2.0,1.0,0.12158114535932395,0.08597085234800533
B2M,R5bis NST,2.0,0.9999999999999999,0.23983947648277143,0.16959212021719916
B2M,R5bis GP,2.0,1.0,0.0893187513077745,0.06315789473684212
B2M,R5bis SN,3.0,1.0,0.11670095072643862,0.06737732531659459
B2M,R6bisNST,3.0,1.0,0.08866240637351513,0.05118926418674894
B2M,R6bisGP,2.0,1.0,0.5512291172897462,0.3897778468230543
B2M,R6bisSN,2.0,1.0,0.0018232233292305748,0.0012892135797164526
B2M,R8bisNST,2.0,1.0,0.09583723533023586,0.06776715899218072
B2M,R8bisGP,2.0,1.0,0.09752272274502533,0.06895897857278294
B2M,R8bisSN,2.0,1.0,0.04749933595073091,0.03358710255261982
B2M,V2NST,2.0,1.0,0.17654729392718893,0.12483778873604982
B2M,V2GP,2.0,1.0,0.1645113016843606,0.11632705700283724
B2M,V2SN,2.0,1.0,0.32194674652776295,0.2276507276507277
B2M,V8NST,2.0,1.0,0.1769261261464227,0.12510566356720204
B2M,V8GP,2.0,1.0,0.23640034788632114,0.16716028906527663
B2M,V8SN,2.0,1.0,0.2508943014293047,0.17740906190172304
NRXN3,B4bisNST,2.0,0.2817048652995577,0.012623860508517354,0.008926417370325679
NRXN3,B4bisGP,2.0,0.2541155866900175,0.030298679357321983,0.021424401634559234
NRXN3,B4bisSN,2.0,0.7854119179420385,0.12249456450382394,0.08661673721914687
NRXN3,B6NST,2.0,0.19326386304428728,0.0026842162888361712,0.001898027540007438
NRXN3,R6 NST,3.0,0.3054846653234833,0.0338314485437967,0.019532595923836
NRXN3,R6 GP,3.0,0.7106743573310546,0.06082155436815766,0.035115340786987304
NRXN3,R6 SN,2.0,1.0784028451341738,0.2818825286786334,0.19932104752667312
NRXN3,V3 NST,2.0,0.3356643356643356,0.035602579192609396,0.02517482517482519
NRXN3,V3 GP,2.0,0.41246699575249685,0.04269752805695377,0.03019171162897488
NRXN3,V3 SN,2.0,1.3305668766209708,0.08781852280612483,0.06209707298999634
NRXN3,V4 NST,2.0,0.32590361445783134,0.016842117031041947,0.011909175162187202
NRXN3,V4 GP,2.0,0.2990979381443299,0.052668520557451574,0.037242268041237085
NRXN3,V4 SN,2.0,1.0574856469895482,0.1510395906818314,0.10680111879876347
NRXN3,R5bis NST,2.0,0.45700214673569894,0.029466503067503584,0.020835964136885987
NRXN3,R5bis GP,2.0,0.5021052631578947,0.03206314149509856,0.02267206477732797
NRXN3,R5bis SN,2.0,1.2379328436516261,0.17251031125485022,0.12198321091290654
NRXN3,R6bisNST,2.0,0.17078426459533952,0.0028702405049416072,0.002029566524680518
NRXN3,R6bisGP,2.0,0.9499766972192016,0.05338727600693823,0.03775050489358389
NRXN3,R6bisSN,2.0,1.2982380747743876,0.23884225612919047,0.16888697894284474
NRXN3,R8bisNST,2.0,0.42528236316246737,0.05246474293078295,0.037098175499565594
NRXN3,R8bisGP,2.0,0.9455154541432274,0.0011620489419664542,0.0008216926869351603
NRXN3,R8bisSN,3.0,0.43931930138826686,0.05676742773389547,0.032774689683367185
NRXN3,V2NST,2.0,0.16592265766934858,0.013617265290433911,0.00962886062808202
NRXN3,V2GP,2.0,0.7797265927263348,0.10031176931973203,0.07093113231880316
NRXN3,V2SN,2.0,1.097089397089397,0.07732602222538956,0.0546777546777547
NRXN3,V8NST,2.0,0.18178360101437027,0.10561772462862463,0.0746830092983939
NRXN3,V8GP,2.0,0.9486435256486199,0.044817216909702966,0.03169055799075937
NRXN3,V8SN,2.0,2.2978621569878745,0.025495554012150607,0.018028079132099473
