,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers,Groups,Group
41,NRXN3,R5bis GP,0.5349656667871341,0.49879532586435366,0.10943091608286665,0.0631799688581104,False,Cocaine_GP,Cocaine_GP
42,NRXN3,R5bis GP,0.585561980484279,0.49879532586435366,0.10943091608286665,0.0631799688581104,False,Cocaine_GP,Cocaine_GP
43,NRXN3,R5bis GP,0.375858330321648,0.49879532586435366,0.10943091608286665,0.0631799688581104,False,Cocaine_GP,Cocaine_GP
44,NRXN3,R6bisGP,0.06403378609747745,0.05171985470366664,0.01726378173489312,0.009967249031871489,False,Cocaine_GP,Cocaine_GP
45,NRXN3,R6bisGP,0.05913909908216226,0.05171985470366664,0.01726378173489312,0.009967249031871489,False,Cocaine_GP,Cocaine_GP
46,NRXN3,R6bisGP,0.031986678931360236,0.05171985470366664,0.01726378173489312,0.009967249031871489,False,Cocaine_GP,Cocaine_GP
47,NRXN3,R8bisGP,1.0177648871567118,0.8683041783739691,0.2573444237243097,0.14857787231167935,False,Cocaine_GP,Cocaine_GP
48,NRXN3,R8bisGP,0.5711501858062177,0.8683041783739691,0.2573444237243097,0.14857787231167935,False,Cocaine_GP,Cocaine_GP
49,NRXN3,R8bisGP,1.0159974621589776,0.8683041783739691,0.2573444237243097,0.14857787231167935,False,Cocaine_GP,Cocaine_GP
50,NRXN3,V2GP,0.5360208062418726,0.6456436931079325,0.11081178071538522,0.06397721142540944,False,Cocaine_GP,Cocaine_GP
51,NRXN3,V2GP,0.7576072821846555,0.6456436931079325,0.11081178071538522,0.06397721142540944,False,Cocaine_GP,Cocaine_GP
52,NRXN3,V2GP,0.6433029908972693,0.6456436931079325,0.11081178071538522,0.06397721142540944,False,Cocaine_GP,Cocaine_GP
53,NRXN3,V8GP,3.003880917578891e-08,0.25355758309759496,0.4391745627425073,0.2535575520206228,False,Cocaine_GP,Cocaine_GP
54,NRXN3,V8GP,0.7606726871388405,0.25355758309759496,0.4391745627425073,0.2535575520206228,False,Cocaine_GP,Cocaine_GP
55,NRXN3,V8GP,,0.25355758309759496,0.4391745627425073,0.2535575520206228,False,Cocaine_GP,Cocaine_GP
56,NRXN3,V8GP,3.211513513303013e-08,0.25355758309759496,0.4391745627425073,0.2535575520206228,False,Cocaine_GP,Cocaine_GP
57,NRXN3,B4bisSN,0.9709934735315444,0.7317138022721777,0.2655291672116612,0.15330333616734976,False,Con_SN,Con_SN
58,NRXN3,B4bisSN,0.778100072516316,0.7317138022721777,0.2655291672116612,0.15330333616734976,False,Con_SN,Con_SN
59,NRXN3,B4bisSN,0.44604786076867287,0.7317138022721777,0.2655291672116612,0.15330333616734976,False,Con_SN,Con_SN
60,NRXN3,R6 SN,0.5980205278592374,0.595307917888563,0.27526662268527,0.15892525870625981,False,Con_SN,Con_SN
61,NRXN3,R6 SN,0.869208211143695,0.595307917888563,0.27526662268527,0.15892525870625981,False,Con_SN,Con_SN
62,NRXN3,R6 SN,0.31869501466275657,0.595307917888563,0.27526662268527,0.15892525870625981,False,Con_SN,Con_SN
63,NRXN3,V4 SN,1.525761221272712,1.1045797726707045,0.375762442655807,0.2169465474186815,False,Con_SN,Con_SN
64,NRXN3,V4 SN,0.9842777731685058,1.1045797726707045,0.375762442655807,0.2169465474186815,False,Con_SN,Con_SN
65,NRXN3,V4 SN,0.8037003235708953,1.1045797726707045,0.375762442655807,0.2169465474186815,False,Con_SN,Con_SN
66,NRXN3,R5bis SN,1.3599160545645328,0.9653462749213011,0.4876373817716804,0.281537573632804,False,Cocaine_SN,Cocaine_SN
67,NRXN3,R5bis SN,0.4201731374606505,0.9653462749213011,0.4876373817716804,0.281537573632804,False,Cocaine_SN,Cocaine_SN
68,NRXN3,R5bis SN,1.1159496327387197,0.9653462749213011,0.4876373817716804,0.281537573632804,False,Cocaine_SN,Cocaine_SN
69,NRXN3,R6bisSN,1.0097336065573772,1.001639344262295,0.31421754474427577,0.1814135840422109,False,Cocaine_SN,Cocaine_SN
70,NRXN3,R6bisSN,0.683452868852459,1.001639344262295,0.31421754474427577,0.1814135840422109,False,Cocaine_SN,Cocaine_SN
71,NRXN3,R6bisSN,1.3117315573770492,1.001639344262295,0.31421754474427577,0.1814135840422109,False,Cocaine_SN,Cocaine_SN
72,NRXN3,R8bisSN,0.46231889217187,0.5238332562030544,0.06768804926655615,0.039079713464966845,False,Cocaine_SN,Cocaine_SN
73,NRXN3,R8bisSN,0.5963475846356484,0.5238332562030544,0.06768804926655615,0.039079713464966845,False,Cocaine_SN,Cocaine_SN
74,NRXN3,R8bisSN,0.5128332918016447,0.5238332562030544,0.06768804926655615,0.039079713464966845,False,Cocaine_SN,Cocaine_SN
75,NRXN3,V2SN,0.5015087507543753,0.4439649969824984,0.06309604313332798,0.03642851748782715,False,Cocaine_SN,Cocaine_SN
76,NRXN3,V2SN,,0.4439649969824984,0.06309604313332798,0.03642851748782715,False,Cocaine_SN,Cocaine_SN
77,NRXN3,V2SN,0.45389257694628843,0.4439649969824984,0.06309604313332798,0.03642851748782715,False,Cocaine_SN,Cocaine_SN
78,NRXN3,V2SN,0.3764936632468316,0.4439649969824984,0.06309604313332798,0.03642851748782715,False,Cocaine_SN,Cocaine_SN
79,NRXN3,V8SN,1.704708127882933,1.4457610943216157,0.47205031929996377,0.2725383789188829,False,Cocaine_SN,Cocaine_SN
80,NRXN3,V8SN,0.9009066327342133,1.4457610943216157,0.47205031929996377,0.2725383789188829,False,Cocaine_SN,Cocaine_SN
81,NRXN3,V8SN,1.7316685223477015,1.4457610943216157,0.47205031929996377,0.2725383789188829,False,Cocaine_SN,Cocaine_SN
82,NRXN3,V3 SN,1.022377065498706,0.9311964961178582,0.24968581609652343,0.1441561731361592,False,Con_SN,Con_SN
83,NRXN3,V3 SN,1.122476607605017,0.9311964961178582,0.24968581609652343,0.1441561731361592,False,Con_SN,Con_SN
84,NRXN3,V3 SN,0.6487358152498508,0.9311964961178582,0.24968581609652343,0.1441561731361592,False,Con_SN,Con_SN
85,B2M,B4bisNST,1.3475083056478407,1.0000000000000002,0.30187400102600276,0.17428703575371207,False,Con_NST,Con_NST
86,B2M,B4bisNST,0.8026578073089702,1.0000000000000002,0.30187400102600276,0.17428703575371207,False,Con_NST,Con_NST
87,B2M,B4bisNST,0.8498338870431894,1.0000000000000002,0.30187400102600276,0.17428703575371207,False,Con_NST,Con_NST
88,B2M,B6NST,0.8017587459376793,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,Con_NST,Con_NST
89,B2M,B6NST,,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,Con_NST,Con_NST
90,B2M,B6NST,1.4589944561269357,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,Con_NST,Con_NST
91,B2M,B6NST,0.7392467979353853,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,Con_NST,Con_NST
92,B2M,R6 NST,1.1448891031822568,1.0000000000000002,0.1495487316710766,0.08634200048726319,False,Con_NST,Con_NST
93,B2M,R6 NST,1.008919961427194,1.0000000000000002,0.1495487316710766,0.08634200048726319,False,Con_NST,Con_NST
94,B2M,R6 NST,0.8461909353905497,1.0000000000000002,0.1495487316710766,0.08634200048726319,False,Con_NST,Con_NST
95,B2M,V4 NST,1.5714916151809357,1.0,0.4949262567964908,0.28574580759046786,False,Con_NST,Con_NST
96,B2M,V4 NST,0.7142541924095323,1.0,0.4949262567964908,0.28574580759046786,False,Con_NST,Con_NST
97,B2M,V4 NST,0.7142541924095323,1.0,0.4949262567964908,0.28574580759046786,False,Con_NST,Con_NST
98,B2M,V3 NST,1.1652104845115172,1.0,0.152823992013144,0.08823297292742191,False,Con_NST,Con_NST
99,B2M,V3 NST,0.8636891305676055,1.0,0.152823992013144,0.08823297292742191,False,Con_NST,Con_NST
100,B2M,V3 NST,0.9711003849208775,1.0,0.152823992013144,0.08823297292742191,False,Con_NST,Con_NST
101,B2M,R5bis NST,0.44331344331344336,1.0,1.0774664210543172,0.6220755282384928,False,Cocaine_NST,Cocaine_NST
102,B2M,R5bis NST,0.3147515874788602,1.0,1.0774664210543172,0.6220755282384928,False,Cocaine_NST,Cocaine_NST
103,B2M,R5bis NST,2.2419349692076964,1.0,1.0774664210543172,0.6220755282384928,False,Cocaine_NST,Cocaine_NST
104,B2M,R6bisNST,1.0185417188674517,1.0,0.08866240637351512,0.05118926418674895,False,Cocaine_NST,Cocaine_NST
105,B2M,R6bisNST,0.9035329491355549,1.0,0.08866240637351512,0.05118926418674895,False,Cocaine_NST,Cocaine_NST
106,B2M,R6bisNST,1.0779253319969933,1.0,0.08866240637351512,0.05118926418674895,False,Cocaine_NST,Cocaine_NST
107,B2M,R8bisNST,0.8151669246075615,1.0000000000000002,0.4130021148111554,0.2384468821621053,False,Cocaine_NST,Cocaine_NST
108,B2M,R8bisNST,1.473137298253372,1.0000000000000002,0.4130021148111554,0.2384468821621053,False,Cocaine_NST,Cocaine_NST
109,B2M,R8bisNST,0.7116957771390671,1.0000000000000002,0.4130021148111554,0.2384468821621053,False,Cocaine_NST,Cocaine_NST
110,B2M,V2NST,1.3469108689346536,1.0,0.37319897581590544,0.21546652914860565,False,Cocaine_NST,Cocaine_NST
111,B2M,V2NST,0.6051464799237559,1.0,0.37319897581590544,0.21546652914860565,False,Cocaine_NST,Cocaine_NST
112,B2M,V2NST,1.0479426511415904,1.0,0.37319897581590544,0.21546652914860565,False,Cocaine_NST,Cocaine_NST
113,B2M,V8NST,1.1172279792746114,1.0,0.5056547443893356,0.29193990279019433,False,Cocaine_NST,Cocaine_NST
114,B2M,V8NST,0.44602763385146804,1.0,0.5056547443893356,0.29193990279019433,False,Cocaine_NST,Cocaine_NST
115,B2M,V8NST,1.4367443868739205,1.0,0.5056547443893356,0.29193990279019433,False,Cocaine_NST,Cocaine_NST
116,B2M,B4bisGP,0.6167877569948987,1.0,0.33213461626588664,0.1917580101083027,False,Con_GP,Con_GP
117,B2M,B4bisGP,1.2048230020095843,1.0,0.33213461626588664,0.1917580101083027,False,Con_GP,Con_GP
118,B2M,B4bisGP,1.178389240995517,1.0,0.33213461626588664,0.1917580101083027,False,Con_GP,Con_GP
119,B2M,R6 GP,0.728060306030603,1.0,0.36897029993795766,0.21302510199215682,False,Con_GP,Con_GP
120,B2M,R6 GP,1.420004500450045,1.0,0.36897029993795766,0.21302510199215682,False,Con_GP,Con_GP
121,B2M,R6 GP,0.8519351935193519,1.0,0.36897029993795766,0.21302510199215682,False,Con_GP,Con_GP
122,B2M,V3 GP,1.1785125480857301,1.0000000000000002,0.3413312817721388,0.19706770741398433,False,Con_GP,Con_GP
123,B2M,V3 GP,0.6064297490382855,1.0000000000000002,0.3413312817721388,0.19706770741398433,False,Con_GP,Con_GP
124,B2M,V3 GP,1.2150577028759848,1.0000000000000002,0.3413312817721388,0.19706770741398433,False,Con_GP,Con_GP
125,B2M,V4 GP,0.6840429765220851,1.0,0.2751855207013035,0.15887843445398492,False,Con_GP,Con_GP
126,B2M,V4 GP,1.1872264226024671,1.0,0.2751855207013035,0.15887843445398492,False,Con_GP,Con_GP
127,B2M,V4 GP,1.1287306008754476,1.0,0.2751855207013035,0.15887843445398492,False,Con_GP,Con_GP
128,B2M,R5bis GP,1.0453559812070834,1.0,0.21264023051880515,0.12276789433057624,False,Cocaine_GP,Cocaine_GP
129,B2M,R5bis GP,1.1863028550777017,1.0,0.21264023051880515,0.12276789433057624,False,Cocaine_GP,Cocaine_GP
130,B2M,R5bis GP,0.7683411637152151,1.0,0.21264023051880515,0.12276789433057624,False,Cocaine_GP,Cocaine_GP
131,B2M,R6bisGP,0.03956035102090145,1.0,1.619960043271562,0.9352843670592742,False,Cocaine_GP,Cocaine_GP
132,B2M,R6bisGP,2.8703411509564445,1.0,1.619960043271562,0.9352843670592742,False,Cocaine_GP,Cocaine_GP
133,B2M,R6bisGP,0.09009849802265386,1.0,1.619960043271562,0.9352843670592742,False,Cocaine_GP,Cocaine_GP
134,B2M,R8bisGP,1.0013142391008794,1.0,0.1503034120980236,0.08677771543491318,False,Cocaine_GP,Cocaine_GP
135,B2M,R8bisGP,1.1496419831414848,1.0,0.1503034120980236,0.08677771543491318,False,Cocaine_GP,Cocaine_GP
136,B2M,R8bisGP,0.8490437777576363,1.0,0.1503034120980236,0.08677771543491318,False,Cocaine_GP,Cocaine_GP
137,B2M,V2GP,,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,Cocaine_GP,Cocaine_GP
138,B2M,V2GP,1.487516254876463,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,Cocaine_GP,Cocaine_GP
139,B2M,V2GP,0.6682704811443434,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,Cocaine_GP,Cocaine_GP
140,B2M,V2GP,0.8442132639791939,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,Cocaine_GP,Cocaine_GP
141,B2M,V8GP,2.7283311176459433e-08,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,Cocaine_GP,Cocaine_GP
142,B2M,V8GP,2.999999934481244,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,Cocaine_GP,Cocaine_GP
143,B2M,V8GP,,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,Cocaine_GP,Cocaine_GP
144,B2M,V8GP,3.823544547801968e-08,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,Cocaine_GP,Cocaine_GP
145,B2M,B4bisSN,0.7730239303843363,0.9999999999999997,0.19658342742552568,0.11349749474234652,False,Con_SN,Con_SN
146,B2M,B4bisSN,1.1109499637418416,0.9999999999999997,0.19658342742552568,0.11349749474234652,False,Con_SN,Con_SN
147,B2M,B4bisSN,1.1160261058738215,0.9999999999999997,0.19658342742552568,0.11349749474234652,False,Con_SN,Con_SN
148,B2M,R6 SN,0.6967741935483871,0.9999999999999999,0.5540193501480704,0.31986322094424996,False,Con_SN,Con_SN
149,B2M,R6 SN,1.6394428152492666,0.9999999999999999,0.5540193501480704,0.31986322094424996,False,Con_SN,Con_SN
150,B2M,R6 SN,0.663782991202346,0.9999999999999999,0.5540193501480704,0.31986322094424996,False,Con_SN,Con_SN
151,B2M,V4 SN,1.3092176221687548,1.0,0.2774777299037759,0.1602018420540713,False,Con_SN,Con_SN
152,B2M,V4 SN,0.7727121878370531,1.0,0.2774777299037759,0.1602018420540713,False,Con_SN,Con_SN
153,B2M,V4 SN,0.9180701899941923,1.0,0.2774777299037759,0.1602018420540713,False,Con_SN,Con_SN
154,B2M,R5bis SN,0.9160545645330533,1.0,0.11670095072643862,0.06737732531659459,False,Cocaine_SN,Cocaine_SN
155,B2M,R5bis SN,1.1332633788037776,1.0,0.11670095072643862,0.06737732531659459,False,Cocaine_SN,Cocaine_SN
156,B2M,R5bis SN,0.9506820566631689,1.0,0.11670095072643862,0.06737732531659459,False,Cocaine_SN,Cocaine_SN
157,B2M,R6bisSN,1.2118340163934427,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,Cocaine_SN,Cocaine_SN
158,B2M,R6bisSN,0.8929303278688525,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,Cocaine_SN,Cocaine_SN
159,B2M,R6bisSN,0.895235655737705,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,Cocaine_SN,Cocaine_SN
160,B2M,R8bisSN,1.232423196041437,1.0,0.3356010215589995,0.1937593401374018,False,Cocaine_SN,Cocaine_SN
161,B2M,R8bisSN,0.6152504360827311,1.0,0.3356010215589995,0.1937593401374018,False,Cocaine_SN,Cocaine_SN
162,B2M,R8bisSN,1.152326367875832,1.0,0.3356010215589995,0.1937593401374018,False,Cocaine_SN,Cocaine_SN
163,B2M,V2SN,0.3363005431502716,1.0,0.9828829829596553,0.5674677547936593,False,Cocaine_SN,Cocaine_SN
164,B2M,V2SN,0.5345503922751962,1.0,0.9828829829596553,0.5674677547936593,False,Cocaine_SN,Cocaine_SN
165,B2M,V2SN,,1.0,0.9828829829596553,0.5674677547936593,False,Cocaine_SN,Cocaine_SN
166,B2M,V2SN,2.1291490645745323,1.0,0.9828829829596553,0.5674677547936593,False,Cocaine_SN,Cocaine_SN
167,B2M,V8SN,0.8803881024335931,1.0,0.4566317446164838,0.2636364606748554,False,Cocaine_SN,Cocaine_SN
168,B2M,V8SN,,1.0,0.4566317446164838,0.2636364606748554,False,Cocaine_SN,Cocaine_SN
169,B2M,V8SN,0.6150787338953395,1.0,0.4566317446164838,0.2636364606748554,False,Cocaine_SN,Cocaine_SN
170,B2M,V8SN,1.5045331636710673,1.0,0.4566317446164838,0.2636364606748554,False,Cocaine_SN,Cocaine_SN
171,B2M,V3 SN,1.3880151304001593,1.0,0.34775292861835283,0.20077524694928672,False,Con_SN,Con_SN
172,B2M,V3 SN,0.8955206052160065,1.0,0.34775292861835283,0.20077524694928672,False,Con_SN,Con_SN
173,B2M,V3 SN,0.7164642643838344,1.0,0.34775292861835283,0.20077524694928672,False,Con_SN,Con_SN
