,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers
0,B2M,B4bisNST,0.80265780730897,1.0,0.30187400102600276,0.17428703575371207,False
1,B2M,B4bisNST,0.8498338870431893,1.0,0.30187400102600276,0.17428703575371207,False
2,B2M,B4bisNST,1.3475083056478405,1.0,0.30187400102600276,0.17428703575371207,False
3,B2M,B6NST,0.7392467979353853,1.0,0.39872781314727274,0.23020561025396874,False
4,B2M,B6NST,0.8017587459376793,1.0,0.39872781314727274,0.23020561025396874,False
5,B2M,B6NST,1.4589944561269357,1.0,0.39872781314727274,0.23020561025396874,False
6,B2M,R6 NST,1.1448891031822568,1.0000000000000002,0.1495487316710766,0.08634200048726319,False
7,B2M,R6 NST,0.8461909353905497,1.0000000000000002,0.1495487316710766,0.08634200048726319,False
8,B2M,R6 NST,1.008919961427194,1.0000000000000002,0.1495487316710766,0.08634200048726319,False
9,B2M,V3 NST,0.9711003849208774,1.0,0.15282399201314395,0.08823297292742188,False
10,B2M,V3 NST,0.8636891305676054,1.0,0.15282399201314395,0.08823297292742188,False
11,B2M,V3 NST,1.165210484511517,1.0,0.15282399201314395,0.08823297292742188,False
12,B2M,V4 NST,1.0,1.0,0.0,0.0,False
13,B2M,V4 NST,1.0,1.0,0.0,0.0,False
14,B2M,R5bis NST,1.169592120217199,0.9999999999999999,0.23983947648277143,0.16959212021719916,False
15,B2M,R5bis NST,0.8304078797828007,0.9999999999999999,0.23983947648277143,0.16959212021719916,False
16,B2M,R6bisNST,0.9035329491355549,1.0,0.08866240637351512,0.05118926418674895,False
17,B2M,R6bisNST,1.0779253319969933,1.0,0.08866240637351512,0.05118926418674895,False
18,B2M,R6bisNST,1.0185417188674517,1.0,0.08866240637351512,0.05118926418674895,False
19,B2M,R8bisNST,0.8151669246075615,1.0000000000000002,0.4130021148111554,0.2384468821621053,False
20,B2M,R8bisNST,0.7116957771390671,1.0000000000000002,0.4130021148111554,0.2384468821621053,False
21,B2M,R8bisNST,1.473137298253372,1.0000000000000002,0.4130021148111554,0.2384468821621053,False
22,B2M,V2NST,1.3469108689346536,1.0,0.37319897581590544,0.21546652914860565,False
23,B2M,V2NST,0.6051464799237559,1.0,0.37319897581590544,0.21546652914860565,False
24,B2M,V2NST,1.0479426511415904,1.0,0.37319897581590544,0.21546652914860565,False
25,B2M,V8NST,1.1172279792746114,1.0,0.5056547443893356,0.29193990279019433,False
26,B2M,V8NST,0.44602763385146804,1.0,0.5056547443893356,0.29193990279019433,False
27,B2M,V8NST,1.4367443868739205,1.0,0.5056547443893356,0.29193990279019433,False
28,B2M,B4bisGP,0.6167877569948987,1.0,0.33213461626588664,0.1917580101083027,False
29,B2M,B4bisGP,1.2048230020095843,1.0,0.33213461626588664,0.1917580101083027,False
30,B2M,B4bisGP,1.178389240995517,1.0,0.33213461626588664,0.1917580101083027,False
31,B2M,R6 GP,0.728060306030603,1.0,0.36897029993795766,0.21302510199215682,False
32,B2M,R6 GP,1.420004500450045,1.0,0.36897029993795766,0.21302510199215682,False
33,B2M,R6 GP,0.8519351935193519,1.0,0.36897029993795766,0.21302510199215682,False
34,B2M,V3 GP,0.6064297490382853,0.9999999999999999,0.34133128177213873,0.1970677074139843,False
35,B2M,V3 GP,1.2150577028759844,0.9999999999999999,0.34133128177213873,0.1970677074139843,False
36,B2M,V3 GP,1.17851254808573,0.9999999999999999,0.34133128177213873,0.1970677074139843,False
37,B2M,V4 GP,1.1287306008754476,1.0,0.2751855207013035,0.15887843445398492,False
38,B2M,V4 GP,0.6840429765220851,1.0,0.2751855207013035,0.15887843445398492,False
39,B2M,V4 GP,1.1872264226024671,1.0,0.2751855207013035,0.15887843445398492,False
40,B2M,R5bis GP,1.0453559812070834,1.0,0.21264023051880515,0.12276789433057624,False
41,B2M,R5bis GP,1.1863028550777017,1.0,0.21264023051880515,0.12276789433057624,False
42,B2M,R5bis GP,0.7683411637152151,1.0,0.21264023051880515,0.12276789433057624,False
43,B2M,R6bisGP,1.3897778468230544,1.0,0.5512291172897462,0.3897778468230543,False
44,B2M,R6bisGP,0.6102221531769458,1.0,0.5512291172897462,0.3897778468230543,False
45,B2M,R8bisGP,1.0013142391008794,1.0,0.1503034120980236,0.08677771543491318,False
46,B2M,R8bisGP,1.1496419831414848,1.0,0.1503034120980236,0.08677771543491318,False
47,B2M,R8bisGP,0.8490437777576363,1.0,0.1503034120980236,0.08677771543491318,False
48,B2M,V2GP,1.487516254876463,1.0000000000000002,0.43126910367483684,0.24899333309983568,False
49,B2M,V2GP,0.6682704811443434,1.0000000000000002,0.43126910367483684,0.24899333309983568,False
50,B2M,V2GP,0.8442132639791939,1.0000000000000002,0.43126910367483684,0.24899333309983568,False
51,B2M,V8GP,0.8328397109347233,1.0,0.2364003478863212,0.16716028906527663,False
52,B2M,V8GP,1.1671602890652766,1.0,0.2364003478863212,0.16716028906527663,False
53,B2M,B4bisSN,0.7730239303843363,0.9999999999999997,0.19658342742552568,0.11349749474234652,False
54,B2M,B4bisSN,1.1109499637418416,0.9999999999999997,0.19658342742552568,0.11349749474234652,False
55,B2M,B4bisSN,1.1160261058738215,0.9999999999999997,0.19658342742552568,0.11349749474234652,False
56,B2M,R6 SN,0.6967741935483872,1.0000000000000002,0.5540193501480706,0.3198632209442501,False
57,B2M,R6 SN,0.6637829912023462,1.0000000000000002,0.5540193501480706,0.3198632209442501,False
58,B2M,R6 SN,1.639442815249267,1.0000000000000002,0.5540193501480706,0.3198632209442501,False
59,B2M,V3 SN,1.3880151304001593,1.0,0.34775292861835283,0.20077524694928672,False
60,B2M,V3 SN,0.7164642643838344,1.0,0.34775292861835283,0.20077524694928672,False
61,B2M,V3 SN,0.8955206052160065,1.0,0.34775292861835283,0.20077524694928672,False
62,B2M,V4 SN,0.7727121878370531,1.0,0.2774777299037759,0.1602018420540713,False
63,B2M,V4 SN,0.9180701899941923,1.0,0.2774777299037759,0.1602018420540713,False
64,B2M,V4 SN,1.3092176221687548,1.0,0.2774777299037759,0.1602018420540713,False
65,B2M,R5bis SN,0.9506820566631689,1.0,0.11670095072643863,0.0673773253165946,False
66,B2M,R5bis SN,0.9160545645330533,1.0,0.11670095072643863,0.0673773253165946,False
67,B2M,R5bis SN,1.1332633788037776,1.0,0.11670095072643863,0.0673773253165946,False
68,B2M,R6bisSN,0.8929303278688525,1.0,0.1834572607180722,0.10591909886037035,False
69,B2M,R6bisSN,0.895235655737705,1.0,0.1834572607180722,0.10591909886037035,False
70,B2M,R6bisSN,1.2118340163934427,1.0,0.1834572607180722,0.10591909886037035,False
71,B2M,R8bisSN,1.232423196041437,1.0,0.3356010215589995,0.1937593401374018,False
72,B2M,R8bisSN,0.6152504360827311,1.0,0.3356010215589995,0.1937593401374018,False
73,B2M,R8bisSN,1.152326367875832,1.0,0.3356010215589995,0.1937593401374018,False
74,B2M,V2SN,0.7723492723492724,1.0,0.3219467465277629,0.2276507276507277,False
75,B2M,V2SN,1.2276507276507278,1.0,0.3219467465277629,0.2276507276507277,False
76,B2M,V8SN,0.8803881024335931,1.0,0.4566317446164838,0.2636364606748554,False
77,B2M,V8SN,0.6150787338953395,1.0,0.4566317446164838,0.2636364606748554,False
78,B2M,V8SN,1.5045331636710673,1.0,0.4566317446164838,0.2636364606748554,False
79,NRXN3,B4bisNST,0.1699667774086379,0.21182724252491694,0.03699487336647003,0.02135900009676759,False
80,NRXN3,B4bisNST,0.22538205980066445,0.21182724252491694,0.03699487336647003,0.02135900009676759,False
81,NRXN3,B4bisNST,0.2401328903654485,0.21182724252491694,0.03699487336647003,0.02135900009676759,False
82,NRXN3,B6NST,0.1503727776715733,0.18120818199197095,0.055960611906988145,0.03230887434851579,False
83,NRXN3,B6NST,0.14744790670999808,0.18120818199197095,0.055960611906988145,0.03230887434851579,False
84,NRXN3,B6NST,0.24580386159434142,0.18120818199197095,0.055960611906988145,0.03230887434851579,False
85,NRXN3,R6 NST,0.35460462873674065,0.3289778206364513,0.036433240271248744,0.021034741078055776,False
86,NRXN3,R6 NST,0.2872709739633559,0.3289778206364513,0.036433240271248744,0.021034741078055776,False
87,NRXN3,R6 NST,0.3450578592092575,0.3289778206364513,0.036433240271248744,0.021034741078055776,False
88,NRXN3,V3 NST,0.3310319545426773,0.284535956497831,0.046649494646523626,0.026933098291730424,False
89,NRXN3,V3 NST,0.23773446569316306,0.284535956497831,0.046649494646523626,0.026933098291730424,False
90,NRXN3,V3 NST,0.2848414492576526,0.284535956497831,0.046649494646523626,0.026933098291730424,False
91,NRXN3,V4 NST,0.1417979610750695,0.26453506333024407,0.1069585230617062,0.06175253208180087,False
92,NRXN3,V4 NST,0.33781278962001854,0.26453506333024407,0.1069585230617062,0.06175253208180087,False
93,NRXN3,V4 NST,0.31399443929564413,0.26453506333024407,0.1069585230617062,0.06175253208180087,False
94,NRXN3,R5bis NST,0.47783811087258493,0.4115839542029717,0.0813791990642156,0.04698430248616102,False
95,NRXN3,R5bis NST,0.43616618259881296,0.4115839542029717,0.0813791990642156,0.04698430248616102,False
96,NRXN3,R5bis NST,0.32074756913751734,0.4115839542029717,0.0813791990642156,0.04698430248616102,False
97,NRXN3,R6bisNST,0.29368579303432724,0.21175144074166874,0.07098625010867392,0.04098393060900499,False
98,NRXN3,R6bisNST,0.168754698070659,0.21175144074166874,0.07098625010867392,0.04098393060900499,False
99,NRXN3,R6bisNST,0.17281383112002002,0.21175144074166874,0.07098625010867392,0.04098393060900499,False
100,NRXN3,R8bisNST,0.35299579924828656,0.3246738890117179,0.04005322956886879,0.028321910236568656,False
101,NRXN3,R8bisNST,0.29635197877514924,0.3246738890117179,0.04005322956886879,0.028321910236568656,False
102,NRXN3,V2NST,0.18715037500517961,0.2537604110554013,0.09609587125167471,0.05548097713516602,False
103,NRXN3,V2NST,0.36392077238635895,0.2537604110554013,0.09609587125167471,0.05548097713516602,False
104,NRXN3,V2NST,0.2102100857746654,0.2537604110554013,0.09609587125167471,0.05548097713516602,False
105,NRXN3,V8NST,0.3275043177892919,0.23213514680483593,0.13487237503849628,0.09536917098445595,False
106,NRXN3,V8NST,0.13676597582037997,0.23213514680483593,0.13487237503849628,0.09536917098445595,False
107,NRXN3,B4bisGP,0.27727624053176686,0.3028056886690369,0.03610409179562788,0.025529448137270067,False
108,NRXN3,B4bisGP,0.328335136806307,0.3028056886690369,0.03610409179562788,0.025529448137270067,False
109,NRXN3,R6 GP,0.5063006300630063,0.5614311431143114,0.04804889108866103,0.02774104020430146,False
110,NRXN3,R6 GP,0.5943969396939693,0.5614311431143114,0.04804889108866103,0.02774104020430146,False
111,NRXN3,R6 GP,0.5835958595859586,0.5614311431143114,0.04804889108866103,0.02774104020430146,False
112,NRXN3,V3 GP,0.4575013738779995,0.6435702509617145,0.262198212279879,0.15138020844082678,False
113,NRXN3,V3 GP,0.9434420223484153,0.6435702509617145,0.262198212279879,0.15138020844082678,False
114,NRXN3,V3 GP,0.5297673566587286,0.6435702509617145,0.262198212279879,0.15138020844082678,False
115,NRXN3,V4 GP,0.6201750895344211,0.437624353362515,0.16387009622289378,0.0946104441664176,False
116,NRXN3,V4 GP,0.30322323915638677,0.437624353362515,0.16387009622289378,0.0946104441664176,False
117,NRXN3,V4 GP,0.38947473139673694,0.437624353362515,0.16387009622289378,0.0946104441664176,False
