,Target Name,Sample Name,filename,rq,rqMean,rqSD,rqSEM,Outliers,Group
39,CAMK2A,FX8-1-,RELATIVE_example4.csv,0.008751018587672922,0.008297033744084902,0.0004072726131602544,0.00023513895284163523,False,D7
40,CAMK2A,FX8-1-,RELATIVE_example4.csv,0.007963766665035961,0.008297033744084902,0.0004072726131602544,0.00023513895284163523,False,D7
41,CAMK2A,FX8-1-,RELATIVE_example4.csv,0.008176315979545823,0.008297033744084902,0.0004072726131602544,0.00023513895284163523,False,D7
42,CAMK2A,FX11-7-,RELATIVE_example4.csv,0.0024062462371987393,0.00279413928640046,0.000565728921349782,0.00032662374502965327,False,D0
43,CAMK2A,FX11-7-,RELATIVE_example4.csv,0.002532889755177753,0.00279413928640046,0.000565728921349782,0.00032662374502965327,False,D0
44,CAMK2A,FX11-7-,RELATIVE_example4.csv,0.0034432818668248865,0.00279413928640046,0.000565728921349782,0.00032662374502965327,False,D0
45,CAMK2A,FX11-7-,RELATIVE_example4.csv,0.01573368046963625,0.012391421509015949,0.004726667951072234,0.003342258960620301,False,D7
46,CAMK2A,FX11-7-,RELATIVE_example4.csv,0.009049162548395648,0.012391421509015949,0.004726667951072234,0.003342258960620301,False,D7
47,GAPDH,AiW002-2-,RELATIVE_example4.csv,0.39483815979788234,0.354708022673728,0.04427148557401264,0.025560154113580834,False,D0
48,GAPDH,AiW002-2-,RELATIVE_example4.csv,0.36206818894615017,0.354708022673728,0.04427148557401264,0.025560154113580834,False,D0
49,GAPDH,AiW002-2-,RELATIVE_example4.csv,0.30721771927715147,0.354708022673728,0.04427148557401264,0.025560154113580834,False,D0
50,GAPDH,AiW002-2-,RELATIVE_example4.csv,0.3234990393874248,0.34187889711583036,0.040142475982054095,0.02317626931417702,False,D7
51,GAPDH,AiW002-2-,RELATIVE_example4.csv,0.38792061020254354,0.34187889711583036,0.040142475982054095,0.02317626931417702,False,D7
52,GAPDH,AiW002-2-,RELATIVE_example4.csv,0.3142170417575227,0.34187889711583036,0.040142475982054095,0.02317626931417702,False,D7
53,GAPDH,KYOU-,RELATIVE_example4.csv,0.45665187645233807,0.47154406395945214,0.021279222489588495,0.012285564832509857,False,D0
54,GAPDH,KYOU-,RELATIVE_example4.csv,0.49591565248276775,0.47154406395945214,0.021279222489588495,0.012285564832509857,False,D0
55,GAPDH,KYOU-,RELATIVE_example4.csv,0.46206466294325055,0.47154406395945214,0.021279222489588495,0.012285564832509857,False,D0
56,GAPDH,KYOU-,RELATIVE_example4.csv,0.471991679808406,0.41376328999427087,0.05099640306071865,0.029442787034808567,False,D7
57,GAPDH,KYOU-,RELATIVE_example4.csv,0.3770514579629973,0.41376328999427087,0.05099640306071865,0.029442787034808567,False,D7
58,GAPDH,KYOU-,RELATIVE_example4.csv,0.3922467322114091,0.41376328999427087,0.05099640306071865,0.029442787034808567,False,D7
59,GAPDH,FX8-1-,RELATIVE_example4.csv,0.3716886827880065,0.41452962718466796,0.052030318148054845,0.030039718188801336,False,D0
60,GAPDH,FX8-1-,RELATIVE_example4.csv,0.4724280943798379,0.41452962718466796,0.052030318148054845,0.030039718188801336,False,D0
61,GAPDH,FX8-1-,RELATIVE_example4.csv,0.39947210438615954,0.41452962718466796,0.052030318148054845,0.030039718188801336,False,D0
62,GAPDH,FX8-1-,RELATIVE_example4.csv,0.4029483041632453,0.4251563844737765,0.07898741719239816,0.045603406578624356,False,D7
63,GAPDH,FX8-1-,RELATIVE_example4.csv,0.35965028854107606,0.4251563844737765,0.07898741719239816,0.045603406578624356,False,D7
64,GAPDH,FX8-1-,RELATIVE_example4.csv,0.5128705607170084,0.4251563844737765,0.07898741719239816,0.045603406578624356,False,D7
65,GAPDH,FX11-7-,RELATIVE_example4.csv,0.38475180504021556,0.4141595355948832,0.048179406574733095,0.02781639335531858,False,D0
66,GAPDH,FX11-7-,RELATIVE_example4.csv,0.3879654271374281,0.4141595355948832,0.048179406574733095,0.02781639335531858,False,D0
67,GAPDH,FX11-7-,RELATIVE_example4.csv,0.46976137460700595,0.4141595355948832,0.048179406574733095,0.02781639335531858,False,D0
68,GAPDH,FX11-7-,RELATIVE_example4.csv,0.26683133450999025,0.284756243922538,0.015550437935933128,0.00897804952832756,False,D7
69,GAPDH,FX11-7-,RELATIVE_example4.csv,0.2928025453047028,0.284756243922538,0.015550437935933128,0.00897804952832756,False,D7
70,GAPDH,FX11-7-,RELATIVE_example4.csv,0.29463485195292094,0.284756243922538,0.015550437935933128,0.00897804952832756,False,D7
71,GRIN1,AiW002-2-,RELATIVE_example4.csv,0.0022378566394371923,0.0024734172454726156,0.00028063934438456146,0.00016202720102562665,False,D0
72,GRIN1,AiW002-2-,RELATIVE_example4.csv,0.0027839197378712196,0.0024734172454726156,0.00028063934438456146,0.00016202720102562665,False,D0
73,GRIN1,AiW002-2-,RELATIVE_example4.csv,0.0023984753591094346,0.0024734172454726156,0.00028063934438456146,0.00016202720102562665,False,D0
74,GRIN1,AiW002-2-,RELATIVE_example4.csv,0.0075298316924576544,0.00858009999808721,0.0010042500165918355,0.0005798040174129824,False,D7
75,GRIN1,AiW002-2-,RELATIVE_example4.csv,0.00953093411621467,0.00858009999808721,0.0010042500165918355,0.0005798040174129824,False,D7
76,GRIN1,AiW002-2-,RELATIVE_example4.csv,0.008679534185589312,0.00858009999808721,0.0010042500165918355,0.0005798040174129824,False,D7
77,GRIN1,KYOU-,RELATIVE_example4.csv,5.59371651518276e-05,4.8728592611428284e-05,1.0194461051982988e-05,7.208572540399316e-06,False,D0
78,GRIN1,KYOU-,RELATIVE_example4.csv,4.152002007102897e-05,4.8728592611428284e-05,1.0194461051982988e-05,7.208572540399316e-06,False,D0
79,GRIN1,KYOU-,RELATIVE_example4.csv,0.003591577428517819,0.0035809470794164466,0.00019211519281153432,0.0001109177582851562,False,D7
80,GRIN1,KYOU-,RELATIVE_example4.csv,0.0033837374180572537,0.0035809470794164466,0.00019211519281153432,0.0001109177582851562,False,D7
81,GRIN1,KYOU-,RELATIVE_example4.csv,0.0037675263916742674,0.0035809470794164466,0.00019211519281153432,0.0001109177582851562,False,D7
82,GRIN1,FX8-1-,RELATIVE_example4.csv,7.562205953763921e-05,7.463954154016002e-05,1.2380997114096998e-06,7.148172016659882e-07,False,D0
83,GRIN1,FX8-1-,RELATIVE_example4.csv,7.324890237493636e-05,7.463954154016002e-05,1.2380997114096998e-06,7.148172016659882e-07,False,D0
84,GRIN1,FX8-1-,RELATIVE_example4.csv,7.504766270790445e-05,7.463954154016002e-05,1.2380997114096998e-06,7.148172016659882e-07,False,D0
85,GRIN1,FX8-1-,RELATIVE_example4.csv,0.0062612510626219925,0.005446783444735384,0.0007138780053444435,0.00041215765855416754,False,D7
86,GRIN1,FX8-1-,RELATIVE_example4.csv,0.004929532904904699,0.005446783444735384,0.0007138780053444435,0.00041215765855416754,False,D7
