,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers,Region,T_R
150,B2M,V4 SN,0.9180701899941923,1.0,0.2774777299037759,0.1602018420540713,False,SN,SN_Control
151,B2M,V4 SN,0.7727121878370531,1.0,0.2774777299037759,0.1602018420540713,False,SN,SN_Control
152,B2M,V4 SN,1.3092176221687548,1.0,0.2774777299037759,0.1602018420540713,False,SN,SN_Control
153,B2M,R5bis SN,0.9506820566631689,1.0,0.11670095072643862,0.06737732531659459,False,SN,SN_Cocaine
154,B2M,R5bis SN,1.1332633788037776,1.0,0.11670095072643862,0.06737732531659459,False,SN,SN_Cocaine
155,B2M,R5bis SN,0.9160545645330533,1.0,0.11670095072643862,0.06737732531659459,False,SN,SN_Cocaine
156,B2M,R6bisSN,0.895235655737705,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,SN,SN_Cocaine
157,B2M,R6bisSN,0.8929303278688525,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,SN,SN_Cocaine
158,B2M,R6bisSN,1.2118340163934427,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,SN,SN_Cocaine
159,B2M,R8bisSN,1.0335871025526198,1.0,0.04749933595073095,0.03358710255261982,False,SN,SN_Cocaine
160,B2M,R8bisSN,0.9664128974473801,1.0,0.04749933595073095,0.03358710255261982,False,SN,SN_Cocaine
161,B2M,R8bisSN,,,,,True,SN,SN_Cocaine
162,B2M,V2SN,0.7723492723492724,1.0,0.3219467465277629,0.2276507276507277,False,SN,SN_Cocaine
163,B2M,V2SN,1.2276507276507278,1.0,0.3219467465277629,0.2276507276507277,False,SN,SN_Cocaine
164,B2M,V2SN,,,,,True,SN,SN_Cocaine
165,B2M,V8SN,1.177409061901723,1.0,0.2508943014293047,0.17740906190172304,False,SN,SN_Cocaine
166,B2M,V8SN,0.8225909380982769,1.0,0.2508943014293047,0.17740906190172304,False,SN,SN_Cocaine
167,B2M,V8SN,,,,,True,SN,SN_Cocaine
