,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers
0,B2M,B4bisNST,1.3475083056478407,1.0000000000000002,0.30187400102600276,0.17428703575371207,False
1,B2M,B4bisNST,0.8498338870431894,1.0000000000000002,0.30187400102600276,0.17428703575371207,False
2,B2M,B4bisNST,0.8026578073089702,1.0000000000000002,0.30187400102600276,0.17428703575371207,False
3,B2M,V2SN,1.2276507276507278,1.0,0.3219467465277629,0.2276507276507277,False
4,B2M,V2SN,0.7723492723492724,1.0,0.3219467465277629,0.2276507276507277,False
5,B2M,V2SN,,,,,True
6,B2M,V2GP,1.1163270570028372,1.0,0.16451130168436057,0.11632705700283724,False
7,B2M,V2GP,0.8836729429971627,1.0,0.16451130168436057,0.11632705700283724,False
8,B2M,V2GP,,,,,True
9,B2M,V2NST,1.12483778873605,1.0,0.17654729392718888,0.12483778873604982,False
10,B2M,V2NST,,,,,True
11,B2M,V2NST,0.8751622112639502,1.0,0.17654729392718888,0.12483778873604982,False
12,B2M,R8bisSN,0.9664128974473801,1.0,0.04749933595073095,0.03358710255261982,False
13,B2M,R8bisSN,1.0335871025526198,1.0,0.04749933595073095,0.03358710255261982,False
14,B2M,R8bisSN,,,,,True
15,B2M,R8bisGP,0.8490437777576363,1.0,0.1503034120980236,0.08677771543491318,False
16,B2M,R8bisGP,1.1496419831414848,1.0,0.1503034120980236,0.08677771543491318,False
17,B2M,R8bisGP,1.0013142391008794,1.0,0.1503034120980236,0.08677771543491318,False
18,B2M,R8bisNST,0.9322328410078192,1.0,0.09583723533023582,0.06776715899218072,False
19,B2M,R8bisNST,1.0677671589921807,1.0,0.09583723533023582,0.06776715899218072,False
20,B2M,R8bisNST,,,,,True
21,B2M,R6bisSN,0.895235655737705,1.0000000000000002,0.1834572607180722,0.10591909886037035,False
22,B2M,R6bisSN,0.8929303278688525,1.0000000000000002,0.1834572607180722,0.10591909886037035,False
23,B2M,R6bisSN,1.2118340163934427,1.0000000000000002,0.1834572607180722,0.10591909886037035,False
24,B2M,R6bisGP,0.6102221531769458,1.0,0.5512291172897462,0.3897778468230543,False
25,B2M,R6bisGP,1.3897778468230544,1.0,0.5512291172897462,0.3897778468230543,False
26,B2M,R6bisGP,,,,,True
27,B2M,R6bisNST,1.0779253319969933,1.0,0.08866240637351512,0.05118926418674895,False
28,B2M,R6bisNST,0.9035329491355549,1.0,0.08866240637351512,0.05118926418674895,False
29,B2M,R6bisNST,1.0185417188674517,1.0,0.08866240637351512,0.05118926418674895,False
30,B2M,V8NST,0.874894336432798,1.0,0.17692612614642272,0.12510566356720204,False
31,B2M,V8NST,1.125105663567202,1.0,0.17692612614642272,0.12510566356720204,False
32,B2M,V8NST,,,,,True
33,B2M,V8GP,0.8328397109347233,1.0,0.2364003478863212,0.16716028906527663,False
34,B2M,V8GP,,,,,True
35,B2M,V8GP,1.1671602890652766,1.0,0.2364003478863212,0.16716028906527663,False
36,B2M,B4bisGP,,,,,True
37,B2M,B4bisGP,0.9889083479276123,1.0,0.015685964789894275,0.011091652072387659,False
38,B2M,B4bisGP,1.0110916520723876,1.0,0.015685964789894275,0.011091652072387659,False
39,B2M,B6NST,,,,,True
40,B2M,B6NST,0.9594343133606252,1.0,0.05736854421238077,0.0405656866393747,False
41,B2M,B6NST,1.0405656866393747,1.0,0.05736854421238077,0.0405656866393747,False
42,B2M,R6 GP,,,,,True
43,B2M,R6 GP,1.0784020508438368,1.0,0.11087724362121894,0.07840205084383678,False
44,B2M,R6 GP,0.9215979491561632,1.0,0.11087724362121894,0.07840205084383678,False
45,B2M,V4 NST,,,,,True
46,B2M,V4 NST,1.0,1.0,0.0,0.0,False
47,B2M,V4 NST,1.0,1.0,0.0,0.0,False
48,B2M,V4 GP,,,,,True
49,B2M,V4 GP,0.9747422680412371,1.0,0.03571982709086694,0.02525773195876296,False
50,B2M,V4 GP,1.025257731958763,1.0,0.03571982709086694,0.02525773195876296,False
51,B2M,R5bis NST,,,,,True
52,B2M,R5bis NST,0.8304078797828007,0.9999999999999999,0.23983947648277143,0.16959212021719916,False
