,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers
0,B2M,B4bisNST,0.80265780730897,1.0,0.30187400102600276,0.17428703575371207,False
1,B2M,B4bisNST,0.8498338870431893,1.0,0.30187400102600276,0.17428703575371207,False
2,B2M,B4bisNST,1.3475083056478405,1.0,0.30187400102600276,0.17428703575371207,False
3,B2M,B6NST,0.9594343133606252,1.0,0.05736854421238077,0.0405656866393747,False
4,B2M,B6NST,1.0405656866393747,1.0,0.05736854421238077,0.0405656866393747,False
5,B2M,R6 NST,1.1448891031822568,1.0000000000000002,0.1495487316710766,0.08634200048726319,False
6,B2M,R6 NST,0.8461909353905497,1.0000000000000002,0.1495487316710766,0.08634200048726319,False
7,B2M,R6 NST,1.008919961427194,1.0000000000000002,0.1495487316710766,0.08634200048726319,False
8,B2M,V3 NST,0.9711003849208774,1.0,0.15282399201314395,0.08823297292742188,False
9,B2M,V3 NST,0.8636891305676054,1.0,0.15282399201314395,0.08823297292742188,False
10,B2M,V3 NST,1.165210484511517,1.0,0.15282399201314395,0.08823297292742188,False
11,B2M,V4 NST,1.0,1.0,0.0,0.0,False
12,B2M,V4 NST,1.0,1.0,0.0,0.0,False
13,B2M,R5bis NST,1.169592120217199,0.9999999999999999,0.23983947648277143,0.16959212021719916,False
14,B2M,R5bis NST,0.8304078797828007,0.9999999999999999,0.23983947648277143,0.16959212021719916,False
15,B2M,R6bisNST,0.9035329491355549,1.0,0.08866240637351512,0.05118926418674895,False
16,B2M,R6bisNST,1.0779253319969933,1.0,0.08866240637351512,0.05118926418674895,False
17,B2M,R6bisNST,1.0185417188674517,1.0,0.08866240637351512,0.05118926418674895,False
18,B2M,R8bisNST,1.0677671589921807,1.0,0.09583723533023582,0.06776715899218072,False
19,B2M,R8bisNST,0.9322328410078192,1.0,0.09583723533023582,0.06776715899218072,False
20,B2M,V2NST,1.12483778873605,1.0,0.17654729392718888,0.12483778873604982,False
21,B2M,V2NST,0.8751622112639502,1.0,0.17654729392718888,0.12483778873604982,False
22,B2M,V8NST,0.874894336432798,1.0,0.17692612614642272,0.12510566356720204,False
23,B2M,V8NST,1.125105663567202,1.0,0.17692612614642272,0.12510566356720204,False
24,B2M,B4bisGP,1.0110916520723876,1.0,0.015685964789894275,0.011091652072387659,False
25,B2M,B4bisGP,0.9889083479276123,1.0,0.015685964789894275,0.011091652072387659,False
26,B2M,R6 GP,0.9215979491561632,1.0,0.11087724362121894,0.07840205084383678,False
27,B2M,R6 GP,1.0784020508438368,1.0,0.11087724362121894,0.07840205084383678,False
28,B2M,V3 GP,0.6064297490382853,0.9999999999999999,0.34133128177213873,0.1970677074139843,False
29,B2M,V3 GP,1.2150577028759844,0.9999999999999999,0.34133128177213873,0.1970677074139843,False
30,B2M,V3 GP,1.17851254808573,0.9999999999999999,0.34133128177213873,0.1970677074139843,False
31,B2M,V4 GP,0.9747422680412371,1.0,0.03571982709086694,0.02525773195876296,False
32,B2M,V4 GP,1.025257731958763,1.0,0.03571982709086694,0.02525773195876296,False
33,B2M,R5bis GP,1.0453559812070834,1.0,0.21264023051880515,0.12276789433057624,False
34,B2M,R5bis GP,1.1863028550777017,1.0,0.21264023051880515,0.12276789433057624,False
35,B2M,R5bis GP,0.7683411637152151,1.0,0.21264023051880515,0.12276789433057624,False
36,B2M,R6bisGP,1.3897778468230544,1.0,0.5512291172897462,0.3897778468230543,False
37,B2M,R6bisGP,0.6102221531769458,1.0,0.5512291172897462,0.3897778468230543,False
38,B2M,R8bisGP,1.0013142391008794,1.0,0.1503034120980236,0.08677771543491318,False
39,B2M,R8bisGP,1.1496419831414848,1.0,0.1503034120980236,0.08677771543491318,False
40,B2M,R8bisGP,0.8490437777576363,1.0,0.1503034120980236,0.08677771543491318,False
41,B2M,V2GP,0.8836729429971627,1.0,0.16451130168436057,0.11632705700283724,False
42,B2M,V2GP,1.1163270570028372,1.0,0.16451130168436057,0.11632705700283724,False
43,B2M,V8GP,0.8328397109347233,1.0,0.2364003478863212,0.16716028906527663,False
44,B2M,V8GP,1.1671602890652766,1.0,0.2364003478863212,0.16716028906527663,False
45,B2M,B4bisSN,0.9977206121784434,1.0,0.0032235411711535175,0.002279387821556677,False
46,B2M,B4bisSN,1.0022793878215568,1.0,0.0032235411711535175,0.002279387821556677,False
47,B2M,R6 SN,1.0242483026188167,1.0,0.03429227842805764,0.024248302618816716,False
48,B2M,R6 SN,0.9757516973811833,1.0,0.03429227842805764,0.024248302618816716,False
49,B2M,V3 SN,0.8889218228973694,1.0,0.15708826454222088,0.11107817710263067,False
50,B2M,V3 SN,1.1110781771026308,1.0,0.15708826454222088,0.11107817710263067,False
51,B2M,V4 SN,0.7727121878370531,1.0,0.2774777299037759,0.1602018420540713,False
52,B2M,V4 SN,0.9180701899941923,1.0,0.2774777299037759,0.1602018420540713,False
53,B2M,V4 SN,1.3092176221687548,1.0,0.2774777299037759,0.1602018420540713,False
54,B2M,R5bis SN,0.9506820566631689,1.0,0.11670095072643863,0.0673773253165946,False
55,B2M,R5bis SN,0.9160545645330533,1.0,0.11670095072643863,0.0673773253165946,False
56,B2M,R5bis SN,1.1332633788037776,1.0,0.11670095072643863,0.0673773253165946,False
57,B2M,R6bisSN,0.8929303278688525,1.0,0.1834572607180722,0.10591909886037035,False
58,B2M,R6bisSN,0.895235655737705,1.0,0.1834572607180722,0.10591909886037035,False
59,B2M,R6bisSN,1.2118340163934427,1.0,0.1834572607180722,0.10591909886037035,False
60,B2M,R8bisSN,1.0335871025526198,1.0,0.04749933595073095,0.03358710255261982,False
61,B2M,R8bisSN,0.9664128974473801,1.0,0.04749933595073095,0.03358710255261982,False
62,B2M,V2SN,0.7723492723492724,1.0,0.3219467465277629,0.2276507276507277,False
63,B2M,V2SN,1.2276507276507278,1.0,0.3219467465277629,0.2276507276507277,False
64,B2M,V8SN,0.8803881024335931,1.0,0.4566317446164838,0.2636364606748554,False
65,B2M,V8SN,0.6150787338953395,1.0,0.4566317446164838,0.2636364606748554,False
66,B2M,V8SN,1.5045331636710673,1.0,0.4566317446164838,0.2636364606748554,False
67,NRXN3,B4bisNST,0.1699667774086379,0.21182724252491694,0.03699487336647003,0.02135900009676759,False
68,NRXN3,B4bisNST,0.22538205980066445,0.21182724252491694,0.03699487336647003,0.02135900009676759,False
69,NRXN3,B4bisNST,0.2401328903654485,0.21182724252491694,0.03699487336647003,0.02135900009676759,False
70,NRXN3,B6NST,0.19516189058429473,0.23518173923830785,0.0726286964112281,0.04193219742391415,False
71,NRXN3,B6NST,0.19136583550427985,0.23518173923830785,0.0726286964112281,0.04193219742391415,False
72,NRXN3,B6NST,0.319017491626349,0.23518173923830785,0.0726286964112281,0.04193219742391415,False
73,NRXN3,R6 NST,0.35460462873674065,0.3289778206364513,0.036433240271248744,0.021034741078055776,False
74,NRXN3,R6 NST,0.2872709739633559,0.3289778206364513,0.036433240271248744,0.021034741078055776,False
75,NRXN3,R6 NST,0.3450578592092575,0.3289778206364513,0.036433240271248744,0.021034741078055776,False
76,NRXN3,V3 NST,0.3310319545426773,0.284535956497831,0.046649494646523626,0.026933098291730424,False
77,NRXN3,V3 NST,0.23773446569316306,0.284535956497831,0.046649494646523626,0.026933098291730424,False
78,NRXN3,V3 NST,0.2848414492576526,0.284535956497831,0.046649494646523626,0.026933098291730424,False
79,NRXN3,V4 NST,0.1417979610750695,0.26453506333024407,0.1069585230617062,0.06175253208180087,False
80,NRXN3,V4 NST,0.33781278962001854,0.26453506333024407,0.1069585230617062,0.06175253208180087,False
81,NRXN3,V4 NST,0.31399443929564413,0.26453506333024407,0.1069585230617062,0.06175253208180087,False
82,NRXN3,R5bis NST,0.47783811087258493,0.4115839542029717,0.0813791990642156,0.04698430248616102,False
83,NRXN3,R5bis NST,0.43616618259881296,0.4115839542029717,0.0813791990642156,0.04698430248616102,False
84,NRXN3,R5bis NST,0.32074756913751734,0.4115839542029717,0.0813791990642156,0.04698430248616102,False
85,NRXN3,R6bisNST,0.29368579303432724,0.21175144074166874,0.07098625010867392,0.04098393060900499,False
86,NRXN3,R6bisNST,0.168754698070659,0.21175144074166874,0.07098625010867392,0.04098393060900499,False
87,NRXN3,R6bisNST,0.17281383112002002,0.21175144074166874,0.07098625010867392,0.04098393060900499,False
88,NRXN3,R8bisNST,0.462380538662033,0.42528236316246737,0.05246474293078294,0.037098175499565594,False
89,NRXN3,R8bisNST,0.3881841876629018,0.42528236316246737,0.05246474293078294,0.037098175499565594,False
90,NRXN3,V2NST,0.15629379704126656,0.2119214464919111,0.08025198238313574,0.04633350363190453,False
91,NRXN3,V2NST,0.3039190241370361,0.2119214464919111,0.08025198238313574,0.04633350363190453,False
92,NRXN3,V2NST,0.1755515182974306,0.2119214464919111,0.08025198238313574,0.04633350363190453,False
93,NRXN3,V8NST,0.2564666103127642,0.18178360101437027,0.10561772462862463,0.0746830092983939,False
94,NRXN3,V8NST,0.10710059171597636,0.18178360101437027,0.10561772462862463,0.0746830092983939,False
95,NRXN3,B4bisGP,0.23269118505545824,0.2541155866900175,0.030298679357321976,0.021424401634559234,False
96,NRXN3,B4bisGP,0.2755399883245767,0.2541155866900175,0.030298679357321976,0.021424401634559234,False
97,NRXN3,R6 GP,0.640888698995941,0.7106743573310546,0.060821554368157685,0.035115340786987304,False
98,NRXN3,R6 GP,0.7524033326212347,0.7106743573310546,0.060821554368157685,0.035115340786987304,False
99,NRXN3,R6 GP,0.738731040375988,0.7106743573310546,0.060821554368157685,0.035115340786987304,False
100,NRXN3,V3 GP,0.4575013738779995,0.6435702509617145,0.262198212279879,0.15138020844082678,False
101,NRXN3,V3 GP,0.9434420223484153,0.6435702509617145,0.262198212279879,0.15138020844082678,False
102,NRXN3,V3 GP,0.5297673566587286,0.6435702509617145,0.262198212279879,0.15138020844082678,False
103,NRXN3,V4 GP,0.2618556701030928,0.2990979381443299,0.052668520557451574,0.037242268041237085,False
104,NRXN3,V4 GP,0.336340206185567,0.2990979381443299,0.052668520557451574,0.037242268041237085,False
105,NRXN3,R5bis GP,0.375858330321648,0.49879532586435377,0.10943091608286665,0.0631799688581104,False
106,NRXN3,R5bis GP,0.5349656667871341,0.49879532586435377,0.10943091608286665,0.0631799688581104,False
107,NRXN3,R5bis GP,0.585561980484279,0.49879532586435377,0.10943091608286665,0.0631799688581104,False
108,NRXN3,R6bisGP,0.9122261923256177,0.9499766972192016,0.05338727600693823,0.03775050489358389,False
109,NRXN3,R6bisGP,0.9877272021127855,0.9499766972192016,0.05338727600693823,0.03775050489358389,False
110,NRXN3,R8bisGP,1.0177648871567118,0.8683041783739691,0.2573444237243097,0.14857787231167935,False
111,NRXN3,R8bisGP,0.5711501858062177,0.8683041783739691,0.2573444237243097,0.14857787231167935,False
112,NRXN3,R8bisGP,1.0159974621589776,0.8683041783739691,0.2573444237243097,0.14857787231167935,False
113,NRXN3,V2GP,0.8506577250451379,0.7797265927263348,0.10031176931973199,0.07093113231880316,False
114,NRXN3,V2GP,0.7087954604075316,0.7797265927263348,0.10031176931973199,0.07093113231880316,False
115,NRXN3,V8GP,0.9803340836393792,0.9486435256486199,0.044817216909702966,0.03169055799075937,False
116,NRXN3,V8GP,0.9169529676578605,0.9486435256486199,0.044817216909702966,0.03169055799075937,False
