,,NormQuant,NormQuant,NormQuant,NormSEM
,,size,mean,std,mean
Target Name,Sample Name,,,,
NLGN2,R6 GP,3.0,0.3211746174617461,0.06512267749142843,0.03759859538002538
NLGN2,R5bis GP,3.0,0.6017648476087218,0.18457222634908363,0.10656282456757198
NLGN2,V2GP,3.0,0.27972691807542266,0.07948517873523794,0.04589078933937515
NLGN2,V8GP,3.0,0.00574386504920061,0.009948639948221675,0.00574384995217645
NLGN2,R8bisGP,3.0,0.5380676153358107,0.2709486372293346,0.15643226864091855
NLGN2,R6bisGP,3.0,0.016490193840348603,0.002377984195617721,0.0013729298154685668
NLGN2,R8bisNST,4.0,950145.7420075173,1900286.0651355467,950143.0325677734
NLGN2,V2SN,3.0,0.7107724803862402,0.51060069260922,0.29479544732634255
NLGN2,V8SN,3.0,1.1019564180054078,0.7886818634548539,0.4553456861706356
NLGN2,V3 SN,3.0,0.7284491339836752,0.1415283268479509,0.0817114176036218
NLGN2,V4 SN,3.0,0.6327885173815647,0.12072994118593536,0.06970346404294746
NLGN2,R6 SN,3.0,0.9142228739002931,0.42416875706181834,0.24489394607146978
NLGN2,B4bisNST,3.0,0.6883720930232559,0.3339796635225361,0.19282324863859687
NLGN2,B4bisSN,3.0,0.4680444766739184,0.21325311838620625,0.12312174530580333
NLGN2,R8bisSN,3.0,0.3405005161795593,0.13972255772526243,0.08066885631454329
NLGN2,R5bis SN,3.0,0.6242392444910807,0.4276780649621686,0.24692004593240627
NLGN2,R6bisNST,3.0,0.7361563517915309,0.09179678515080844,0.052998898617561484
NLGN2,R6bisSN,3.0,0.8667776639344263,0.4240656051242548,0.24483439127255005
NLGN3,V8NST,4.0,2042854.851818869,4085707.5887125847,2042853.7943562923
NLGN3,V2NST,4.0,1.5209464219119049,1.3093877636581366,0.6546938818290683
NLGN3,R5bis NST,3.0,0.7149877149877151,0.4496920980105286,0.2596298538388263
NLGN3,B6NST,3.0,1.348518447715542,1.3689458059574848,0.7903612295755632
NLGN3,R6 NST,3.0,0.9845708775313405,0.2746383122230205,0.15856250349174533
NLGN3,V3 NST,3.0,0.7269505712714608,0.1696691166813404,0.09795851018913791
NLGN3,V4 NST,3.0,0.8000882612533099,0.13925765198112608,0.08040044285801837
NLGN3,R8bisGP,3.0,0.5380676153358108,0.27094863722933454,0.15643226864091855
NLGN3,R5bis GP,3.0,0.6017648476087218,0.18457222634908368,0.10656282456757198
NLGN3,R6bisGP,3.0,0.0164901938403486,0.00237798419561772,0.0013729298154685668
NLGN3,V8GP,3.0,0.00574386504920061,0.009948639948221675,0.00574384995217645
NLGN3,V2GP,3.0,0.27972691807542266,0.07948517873523794,0.04589078933937515
NLGN3,R6 GP,3.0,0.3211746174617461,0.06512267749142843,0.03759859538002538
NLGN3,B4bisGP,3.0,0.3171896738290308,0.149208166023082,0.08614537481871677
NLGN3,V4 GP,3.0,0.26543971348985274,0.07519555335826078,0.043414172973254735
NLGN3,V3 GP,3.0,0.34365268364169266,0.09672884950711472,0.055846427301335495
NLGN3,R8bisNST,4.0,950145.7420075173,1900286.0651355465,950143.0325677734
NLGN3,R6bisSN,3.0,0.8667776639344263,0.42406560512425484,0.24483439127255005
NLGN3,R6bisNST,3.0,0.7361563517915309,0.09179678515080843,0.052998898617561484
NLGN3,R5bis SN,3.0,0.6242392444910807,0.4276780649621686,0.24692004593240627
NLGN3,V8SN,3.0,1.1019564180054078,0.7886818634548539,0.45534568617063553
