,Target Name,Sample Name,NormQuant,NormMean,NormSD,NormSEM,Outliers,Group
0,B2M,V8N,0.44602763385146804,1.0,0.5056547443893356,0.29193990279019433,False,ST
1,B2M,V8N,1.4367443868739205,1.0,0.5056547443893356,0.29193990279019433,False,ST
2,B2M,V8N,1.1172279792746114,1.0,0.5056547443893356,0.29193990279019433,False,ST
3,B2M,V2N,1.3469108689346536,1.0,0.37319897581590544,0.21546652914860565,False,ST
4,B2M,V2N,0.6051464799237559,1.0,0.37319897581590544,0.21546652914860565,False,ST
5,B2M,V2N,1.0479426511415904,1.0,0.37319897581590544,0.21546652914860565,False,ST
6,B2M,R5bis N,2.2419349692076964,0.9999999999999999,1.0774664210543172,0.6220755282384928,False,ST
7,B2M,B6N,,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,ST
8,B2M,B6N,1.4589944561269357,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,ST
9,B2M,R6 N,1.1448891031822568,1.0000000000000002,0.1495487316710766,0.08634200048726319,False,ST
10,B2M,R6 N,1.008919961427194,1.0000000000000002,0.1495487316710766,0.08634200048726319,False,ST
11,B2M,R6 N,0.8461909353905497,1.0000000000000002,0.1495487316710766,0.08634200048726319,False,ST
12,B2M,B6N,0.8017587459376793,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,ST
13,B2M,B6N,0.7392467979353853,1.0000000000000002,0.39872781314727274,0.23020561025396874,False,ST
14,B2M,V3 N,1.165210484511517,1.0,0.15282399201314395,0.08823297292742188,False,ST
15,B2M,V4 N,1.5714916151809357,1.0,0.4949262567964908,0.28574580759046786,False,ST
16,B2M,R5bis N,0.44331344331344336,0.9999999999999999,1.0774664210543172,0.6220755282384928,False,ST
17,B2M,R5bis N,0.3147515874788602,0.9999999999999999,1.0774664210543172,0.6220755282384928,False,ST
18,B2M,V4 N,0.7142541924095323,1.0,0.4949262567964908,0.28574580759046786,False,ST
19,B2M,V3 N,0.9711003849208774,1.0,0.15282399201314395,0.08823297292742188,False,ST
20,B2M,V4 N,0.7142541924095323,1.0,0.4949262567964908,0.28574580759046786,False,ST
21,B2M,V3 N,0.8636891305676054,1.0,0.15282399201314395,0.08823297292742188,False,ST
22,B2M,R8bis,1.0013142391008794,1.0,0.1503034120980236,0.08677771543491318,False,GP
23,B2M,R8bis,1.1496419831414848,1.0,0.1503034120980236,0.08677771543491318,False,GP
24,B2M,R6bis,0.03956035102090145,1.0,1.619960043271562,0.9352843670592742,False,GP
25,B2M,R8bis,0.8490437777576363,1.0,0.1503034120980236,0.08677771543491318,False,GP
26,B2M,R5bis ,1.0453559812070834,1.0,0.21264023051880515,0.12276789433057624,False,GP
27,B2M,R5bis ,1.1863028550777017,1.0,0.21264023051880515,0.12276789433057624,False,GP
28,B2M,R6bis,0.09009849802265386,1.0,1.619960043271562,0.9352843670592742,False,GP
29,B2M,R6bis,2.8703411509564445,1.0,1.619960043271562,0.9352843670592742,False,GP
30,B2M,V8,2.7283311176459433e-08,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,GP
31,B2M,V8,2.999999934481244,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,GP
32,B2M,V8,,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,GP
33,B2M,V8,3.823544547801968e-08,1.0000000000000002,1.7320507508279699,0.9999999672406219,False,GP
34,B2M,V2,1.487516254876463,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,GP
35,B2M,V2,0.6682704811443434,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,GP
36,B2M,V2,0.8442132639791939,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,GP
37,B2M,V2,,1.0000000000000002,0.43126910367483684,0.24899333309983568,False,GP
38,B2M,R5bis ,0.7683411637152151,1.0,0.21264023051880515,0.12276789433057624,False,GP
39,B2M,R6 ,0.728060306030603,1.0,0.36897029993795766,0.21302510199215682,False,GP
40,B2M,R6 ,1.420004500450045,1.0,0.36897029993795766,0.21302510199215682,False,GP
41,B2M,R6 ,0.8519351935193519,1.0,0.36897029993795766,0.21302510199215682,False,GP
42,B2M,B4bis,0.6167877569948987,1.0,0.33213461626588664,0.1917580101083027,False,GP
43,B2M,B4bis,1.2048230020095843,1.0,0.33213461626588664,0.1917580101083027,False,GP
44,B2M,B4bis,1.178389240995517,1.0,0.33213461626588664,0.1917580101083027,False,GP
45,B2M,V4 ,0.6840429765220851,1.0,0.2751855207013035,0.15887843445398492,False,GP
46,B2M,V4 ,1.1872264226024671,1.0,0.2751855207013035,0.15887843445398492,False,GP
47,B2M,V4 ,1.1287306008754476,1.0,0.2751855207013035,0.15887843445398492,False,GP
48,B2M,V3 ,1.1785125480857301,1.0000000000000002,0.3413312817721388,0.19706770741398433,False,GP
49,B2M,V3 ,0.6064297490382855,1.0000000000000002,0.3413312817721388,0.19706770741398433,False,GP
50,B2M,V3 ,1.2150577028759848,1.0000000000000002,0.3413312817721388,0.19706770741398433,False,GP
51,B2M,B4bi,1.3475083056478407,1.0000000000000002,0.30187400102600276,0.17428703575371207,False,sN
52,B2M,R6bis,1.2118340163934427,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,SN
53,B2M,R6bis,0.8929303278688525,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,SN
54,B2M,R6bis,0.895235655737705,1.0000000000000002,0.1834572607180722,0.10591909886037035,False,SN
55,B2M,R8bi,0.8151669246075615,1.0000000000000002,0.4130021148111554,0.2384468821621053,False,sN
