,,NormQuant,NormQuant,NormQuant,NormSEM
,,size,mean,std,mean
Target Name,Sample Name,,,,
NRXN3,B4bisNST,3.0,1.0000000000000002,0.17464643794396928,0.10083216795995996
NRXN3,B6NST,3.0,1.0,0.308819454462976,0.17829699516519257
NRXN3,R6 NST,3.0,1.0,0.11074679806913361,0.06393969367710342
NRXN3,V4 NST,3.0,1.0,0.4043264500183848,0.23343798475860025
NRXN3,V3 NST,3.0,1.0,0.16394938348285423,0.0946562206872991
NRXN3,R5bis NST,3.0,1.0,0.19772199142652583,0.11415484497481358
NRXN3,R6bisNST,3.0,1.0,0.3352338470994172,0.1935473518643224
NRXN3,R8bisNST,3.0,1.0000000000000002,0.9528802982191478,0.5501456966823158
NRXN3,V2NST,3.0,0.9999999999999999,0.3786874038074242,0.2186352745269369
NRXN3,V8NST,3.0,0.9999999999999999,1.7303273008749922,0.9990049329463354
NRXN3,B4bisGP,3.0,0.9999999999999999,0.7236222984184216,0.41778352878349145
NRXN3,R6 GP,3.0,1.0,0.08558287454830046,0.049411295658483255
NRXN3,V3 GP,3.0,1.0,0.4074119521343086,0.23521940023581397
NRXN3,V4 GP,3.0,1.0,0.37445378659525524,0.21619099448984533
NRXN3,R5bis GP,3.0,1.0,0.2193904200951276,0.126665118099547
NRXN3,R6bisGP,3.0,0.9999999999999999,0.33379408805008126,0.1927161065896201
NRXN3,R8bisGP,3.0,1.0000000000000002,0.2963758900783204,0.1711126999180332
NRXN3,V2GP,3.0,1.0,0.17162992823792791,0.09909058526916385
NRXN3,V8GP,3.0,0.9999999999999999,1.7320505952822083,0.9999998774362343
NRXN3,B4bisSN,3.0,1.0,0.36288664555338207,0.20951270249556542
NRXN3,R6 SN,3.0,1.0,0.46239368638264566,0.26696311930460387
NRXN3,V4 SN,3.0,1.0,0.34018588059717136,0.19640640973728676
NRXN3,R5bis SN,3.0,1.0,0.5051424493365706,0.29164412910357596
NRXN3,R6bisSN,3.0,0.9999999999999999,0.31370327707693646,0.18111667146603702
NRXN3,R8bisSN,3.0,1.0,0.12921678504565606,0.07460334562992756
NRXN3,V2SN,3.0,1.0000000000000002,0.14211940932770276,0.08205267923241978
NRXN3,V8SN,3.0,1.0,0.32650644781768773,0.18850858553969052
NRXN3,V3 SN,3.0,1.0,0.26813440249985826,0.15480746946229265
B2M,B4bisNST,3.0,1.0000000000000002,0.17464643794396928,0.10083216795995996
B2M,B6NST,3.0,1.0,0.308819454462976,0.17829699516519257
B2M,R6 NST,3.0,1.0,0.11074679806913361,0.06393969367710342
B2M,V4 NST,3.0,1.0,0.4043264500183848,0.23343798475860025
B2M,V3 NST,3.0,1.0,0.16394938348285423,0.0946562206872991
B2M,R5bis NST,3.0,1.0,0.19772199142652583,0.11415484497481358
B2M,R6bisNST,3.0,1.0,0.3352338470994173,0.1935473518643224
B2M,R8bisNST,3.0,1.0000000000000002,0.9528802982191478,0.5501456966823158
B2M,V2NST,3.0,0.9999999999999999,0.3786874038074242,0.2186352745269369
B2M,V8NST,3.0,0.9999999999999999,1.7303273008749922,0.9990049329463354
B2M,B4bisGP,3.0,0.9999999999999999,0.7236222984184216,0.41778352878349145
B2M,R6 GP,3.0,1.0,0.08558287454830046,0.049411295658483255
B2M,V3 GP,3.0,1.0,0.40741195213430853,0.23521940023581397
B2M,V4 GP,3.0,1.0,0.37445378659525536,0.21619099448984533
B2M,R5bis GP,3.0,1.0,0.2193904200951276,0.126665118099547
B2M,R6bisGP,3.0,0.9999999999999999,0.33379408805008126,0.1927161065896201
B2M,R8bisGP,3.0,1.0000000000000002,0.2963758900783204,0.1711126999180332
B2M,V2GP,3.0,1.0,0.17162992823792791,0.09909058526916385
B2M,V8GP,3.0,0.9999999999999999,1.7320505952822083,0.9999998774362343
B2M,B4bisSN,3.0,1.0,0.36288664555338207,0.20951270249556542
B2M,R6 SN,3.0,1.0,0.46239368638264566,0.26696311930460387
B2M,V4 SN,3.0,1.0,0.34018588059717136,0.19640640973728676
B2M,R5bis SN,3.0,1.0,0.5051424493365706,0.29164412910357596
B2M,R6bisSN,3.0,0.9999999999999999,0.3137032770769364,0.18111667146603697
B2M,R8bisSN,3.0,1.0,0.12921678504565606,0.07460334562992756
B2M,V2SN,3.0,1.0000000000000002,0.14211940932770273,0.08205267923241978
B2M,V8SN,3.0,1.0,0.32650644781768773,0.18850858553969052
B2M,V3 SN,3.0,1.0,0.26813440249985826,0.15480746946229265
